903 2415
416 214 100
120 900 532
388 319 379
191 833 610
313 698 682
519 522 915
582 743 157
117 345 710
24 584 337
653 387 139
530 294 763
91 121 775
495 654 156
890 855 674
815 188 742
638 418 321
246 821 155
9 428 660
362 32 520
745 255 818
519 843 107
498 272 216
554 449 853
839 124 474
219 99 760
300 455 370
768 48 136
437 706 521
881 296 773
612 512 505
127 399 365
685 876 696
184 140 283
370 14 277
409 848 874
809 579 431
267 717 804
642 823 20
470 256 392
33 418 48
370 767 751
171 618 916
86 752 39
892 362 171
660 599 484
585 98 107
690 859 397
332 382 1
584 814 718
210 727 519
656 387 551
167 757 766
567 636 732
833 92 583
291 226 188
103 337 622
490 849 90
58 288 36
106 548 702
227 226 52
483 410 653
132 561 853
152 440 191
601 285 490
641 683 177
854 667 460
690 111 698
236 64 107
556 190 319
358 84 174
740 841 835
363 360 262
841 369 634
25 550 502
101 105 714
269 666 842
519 401 54
685 669 254
695 113 12
561 557 763
777 343 447
376 334 574
325 432 318
161 632 916
864 442 76
424 343 551
872 454 637
628 224 721
728 175 764
334 859 340
21 288 12
785 647 824
815 798 327
479 874 306
835 570 67
12 400 4
30 103 671
60 151 879
373 537 749
866 548 430
892 345 76
312 42 818
869 264 55
734 360 69
459 386 531
281 475 719
471 504 832
150 722 269
402 304 170
786 761 947
444 244 973
24 221 792
354 559 571
162 897 796
783 261 502
181 903 190
536 835 68
193 780 534
473 278 248
469 644 755
350 268 870
202 795 126
39 720 2
89 106 885
72 493 72
422 642 430
504 579 86
19 679 863
419 803 704
442 847 722
506 430 342
289 240 716
291 110 613
898 118 958
738 572 81
598 387 835
899 189 74
699 696 230
528 240 106
873 180 514
124 435 818
683 379 249
835 182 201
310 355 378
602 431 437
578 726 874
197 263 557
560 598 820
95 151 209
17 865 177
156 772 369
165 208 223
259 701 701
567 890 816
823 679 420
780 188 765
74 664 359
620 345 552
482 120 740
740 521 359
455 605 671
64 610 684
871 114 925
232 419 632
29 470 281
228 125 945
24 887 296
312 636 312
869 7 848
716 294 212
138 598 286
877 723 100
716 590 23
605 627 860
719 663 683
740 493 458
190 902 19
521 864 65
567 686 227
646 37 390
199 716 269
353 721 219
674 72 508
153 330 407
124 740 432
756 434 959
386 328 792
207 269 211
746 718 147
903 276 996
269 398 298
28 623 85
258 298 962
365 486 192
12 300 876
126 809 785
797 155 212
150 9 887
116 682 78
128 761 47
504 341 156
840 582 913
278 763 313
873 442 328
716 146 428
284 587 286
847 33 111
186 815 811
520 893 22
89 482 588
673 234 412
110 640 942
636 416 333
558 451 884
826 125 591
385 488 311
224 539 410
674 200 133
372 774 851
338 601 772
675 790 419
130 91 232
258 392 860
622 360 230
192 719 860
890 202 643
795 743 918
464 20 804
688 611 604
851 633 163
770 212 434
483 193 831
360 627 581
396 68 813
200 699 994
717 563 637
647 683 380
144 617 382
451 865 211
155 900 742
340 678 487
14 552 473
60 14 759
9 693 605
673 646 456
209 159 369
53 843 453
156 317 620
375 791 607
498 100 420
39 793 840
299 210 646
326 49 592
423 787 384
229 788 487
95 786 812
746 729 726
810 301 629
359 268 438
222 716 351
857 112 565
737 240 185
453 900 840
887 379 967
853 5 257
870 314 643
889 402 35
52 500 398
654 767 802
829 868 944
591 713 573
299 227 468
491 665 765
415 509 231
754 599 813
501 698 975
796 5 475
747 253 723
535 69 207
790 250 386
901 222 154
150 222 83
145 134 726
419 549 661
363 325 495
481 13 802
840 529 408
186 894 609
882 4 724
622 230 387
26 215 405
9 866 113
827 433 625
802 222 690
335 807 876
641 777 824
792 695 131
78 368 368
664 645 735
43 555 637
439 185 310
447 385 89
70 89 59
304 656 596
736 894 452
767 489 641
862 402 378
116 158 636
865 44 620
212 165 79
433 31 446
466 823 586
15 537 88
775 292 455
337 744 990
251 530 41
188 196 141
696 642 411
633 606 716
109 108 725
719 885 17
797 358 89
727 409 76
281 512 432
712 768 781
201 445 122
768 125 250
730 729 34
425 17 460
573 413 303
153 602 187
446 540 284
243 755 814
227 595 108
122 245 640
111 464 699
207 227 427
444 43 931
596 722 969
362 92 698
325 374 97
45 575 199
88 44 621
266 431 275
216 246 421
718 826 603
492 412 668
269 112 266
699 816 562
119 740 368
626 372 870
598 631 97
189 853 306
167 245 965
337 271 180
858 894 98
800 44 882
881 256 727
12 617 368
35 791 30
307 514 222
714 666 749
510 42 903
865 531 496
549 495 169
875 448 334
363 168 473
676 647 641
836 470 505
486 225 341
792 117 626
127 107 784
741 831 773
86 875 336
374 226 242
883 150 60
139 68 813
74 300 802
694 296 206
514 480 478
813 316 360
357 187 19
125 746 902
102 579 904
800 627 580
667 687 915
65 544 423
177 218 676
374 408 74
777 639 878
229 647 109
515 769 438
238 744 28
796 171 700
78 202 202
79 179 981
109 776 56
109 67 488
794 884 823
405 394 651
621 48 443
408 350 838
11 627 171
407 83 330
754 226 190
753 865 915
587 402 26
733 525 778
873 186 312
380 314 665
333 496 660
390 201 451
132 372 183
875 153 544
552 358 824
351 357 390
171 452 279
591 577 289
397 115 27
223 839 395
482 216 195
430 760 604
413 133 640
93 841 818
541 419 349
648 179 333
483 85 638
354 351 4
354 812 108
532 49 388
526 408 232
794 829 897
387 47 43
630 292 681
636 685 320
872 463 48
314 292 816
748 40 338
306 115 128
24 867 38
662 142 454
167 519 462
854 226 198
664 341 553
834 389 382
667 551 431
311 619 661
545 599 220
334 484 763
102 495 417
286 491 270
154 827 728
734 838 616
804 183 798
437 854 982
274 330 881
775 850 41
17 321 295
740 660 459
371 367 385
219 430 284
433 118 531
70 798 53
334 294 206
345 252 837
351 689 810
567 43 37
591 612 315
138 726 450
681 588 234
149 867 665
432 377 464
520 899 104
158 330 602
608 453 392
306 693 88
649 889 288
889 695 691
68 861 834
447 39 137
241 163 490
572 730 769
445 646 355
146 198 821
451 614 424
475 775 696
642 553 14
340 473 561
129 314 578
192 444 580
594 891 965
657 144 352
154 802 110
371 410 339
725 295 479
13 89 672
47 550 899
613 902 329
146 568 738
182 540 288
32 53 38
749 26 559
354 3 40
391 259 14
299 837 143
255 876 328
695 87 617
493 609 113
293 776 339
779 610 840
264 672 966
416 304 847
310 607 676
423 827 962
144 533 601
345 368 520
244 457 292
89 750 307
156 511 795
275 68 609
747 313 652
71 816 525
221 23 696
845 565 495
155 532 161
115 312 737
873 189 558
367 239 737
595 218 415
207 667 96
739 810 846
755 776 440
508 438 948
454 182 875
852 49 524
222 120 921
3 49 382
90 264 695
718 579 785
428 20 213
177 138 862
690 866 423
727 203 790
718 127 659
498 400 656
769 330 423
718 2 92
531 863 743
334 480 176
816 420 787
759 443 990
445 699 996
23 896 866
218 284 709
336 261 34
97 101 375
211 302 159
837 185 754
405 73 415
568 852 36
260 406 79
769 881 85
742 782 594
750 483 568
752 407 65
9 99 543
539 118 242
203 822 692
211 147 992
632 554 767
768 214 560
419 546 22
236 376 120
525 606 466
500 857 117
660 111 221
649 635 169
629 624 879
33 357 780
238 836 349
273 846 987
517 73 237
477 90 19
246 807 573
502 525 48
294 412 606
670 283 1
84 766 705
252 87 642
315 423 737
552 695 619
653 319 859
764 641 302
144 384 185
808 114 242
134 386 726
137 265 257
201 64 390
121 528 848
19 874 339
831 130 81
245 715 341
120 879 354
619 401 68
576 723 556
613 439 964
62 186 570
486 272 578
504 690 243
861 894 24
808 142 866
537 782 584
830 835 857
776 230 533
777 630 906
470 776 669
353 198 611
752 772 897
519 796 721
295 42 809
406 296 186
830 896 703
19 173 951
39 479 162
179 399 742
714 395 318
768 28 489
656 535 792
645 572 39
357 508 335
464 366 987
141 63 757
845 891 130
581 444 890
532 39 677
140 49 111
673 61 330
589 635 533
64 222 856
22 685 744
185 136 358
235 450 969
275 614 960
67 96 840
539 40 207
588 113 145
98 172 449
10 174 499
428 431 60
184 833 301
736 229 562
322 231 733
376 503 501
143 521 817
412 392 156
379 758 808
569 175 304
534 365 52
671 184 502
598 853 334
535 779 91
395 401 68
68 702 287
426 733 973
876 389 152
445 54 737
794 159 754
220 733 292
74 786 417
608 113 223
11 124 241
700 852 902
114 356 482
83 579 887
556 51 586
655 167 538
883 843 437
286 94 248
281 772 987
364 162 100
649 197 573
596 174 11
696 523 36
654 646 748
390 642 733
65 827 537
318 127 323
193 551 992
95 298 604
193 628 506
36 255 115
372 243 456
32 621 332
44 865 337
281 821 199
496 420 777
166 110 307
435 301 167
286 784 107
294 21 86
225 63 403
132 429 691
784 427 880
288 166 660
559 201 699
657 136 525
320 516 336
43 276 898
432 150 231
815 681 991
23 437 969
243 351 807
171 650 963
448 382 632
271 213 692
535 492 393
257 826 798
161 119 808
319 99 730
515 738 306
444 651 941
745 759 1
42 691 158
199 259 716
741 494 752
383 823 254
477 895 89
767 73 86
424 103 307
230 744 958
313 405 536
736 222 901
178 155 355
828 569 517
433 759 355
412 650 37
681 628 145
900 892 552
395 616 77
513 661 681
78 232 258
91 718 566
734 92 814
476 99 980
330 453 323
756 884 66
609 69 585
531 847 831
746 860 423
591 46 559
477 376 69
599 217 412
708 27 634
225 435 986
380 231 808
717 206 297
123 338 42
834 387 715
352 220 127
73 531 868
470 512 766
319 787 25
460 853 16
395 890 761
134 620 612
623 102 762
202 461 193
245 397 603
147 27 92
711 748 346
447 477 662
325 794 884
445 562 860
840 845 467
25 475 42
393 506 323
92 91 788
666 34 541
183 3 860
544 588 43
607 622 300
445 524 928
787 261 767
406 340 261
416 147 285
744 32 442
812 808 447
516 317 471
787 440 778
187 449 782
277 129 143
196 769 434
395 785 986
702 253 261
678 714 63
528 461 394
279 3 600
199 150 71
256 463 436
505 351 890
114 379 279
770 656 59
401 774 702
441 771 248
820 237 626
856 36 445
694 180 532
709 766 595
259 598 866
175 226 916
801 457 257
666 808 698
878 874 628
281 580 76
571 563 897
806 388 576
425 775 643
291 593 280
314 750 43
450 658 504
662 268 776
633 235 227
730 738 6
461 498 318
689 875 975
231 222 748
398 336 694
166 903 1
681 606 21
345 122 596
804 417 695
39 154 60
439 288 676
717 713 867
213 828 321
386 350 559
479 393 469
763 834 697
443 382 604
160 696 832
308 665 641
665 410 613
134 435 298
798 890 951
896 865 310
754 903 976
636 841 527
594 347 896
470 663 583
72 810 80
368 410 527
189 595 94
477 565 320
239 274 606
88 126 964
403 201 956
574 286 559
433 411 502
771 362 954
389 609 955
879 753 121
869 31 396
483 618 298
831 806 332
782 592 11
188 622 894
447 775 21
544 594 697
591 86 348
217 3 300
447 735 99
482 367 801
775 404 206
480 199 467
517 123 745
895 296 635
54 858 775
621 433 540
480 24 944
484 137 757
515 489 395
289 390 45
122 750 863
238 250 910
737 306 198
63 279 489
719 119 839
516 188 223
857 808 663
678 896 173
70 553 464
480 294 591
276 894 597
364 594 768
79 158 894
48 397 742
822 878 172
152 601 702
323 718 568
620 678 909
553 844 149
151 558 128
717 24 543
846 738 618
842 350 715
208 272 164
162 716 891
737 652 939
570 421 688
867 62 281
438 384 108
312 660 815
724 856 945
493 23 63
781 100 881
131 647 87
819 80 279
84 168 286
689 514 404
201 869 20
270 92 985
432 705 35
226 724 601
240 758 26
390 483 406
507 223 212
728 639 483
665 179 104
274 467 246
120 24 897
577 580 3
440 851 649
334 682 174
476 710 894
882 889 575
678 490 489
385 778 573
115 287 468
193 406 69
508 52 432
677 774 69
14 358 47
379 870 326
730 271 702
494 598 666
831 165 751
511 581 632
376 308 598
106 424 87
123 235 921
486 357 540
432 648 950
771 127 957
379 619 567
841 323 957
34 293 35
378 286 338
736 22 814
738 874 585
682 392 75
647 125 687
493 612 125
127 771 288
55 214 886
27 132 350
205 690 451
475 441 796
190 616 414
386 91 174
430 667 422
835 388 494
398 758 76
46 51 733
437 722 879
61 4 842
570 222 857
584 360 239
374 626 745
433 177 906
112 806 501
174 751 755
609 208 798
51 393 60
835 472 641
571 338 698
527 23 518
220 314 927
313 189 350
192 671 331
871 150 233
68 433 140
206 375 240
282 401 813
431 291 972
533 547 348
320 663 592
504 133 855
467 176 9
708 109 838
893 261 357
374 177 114
102 306 849
823 732 584
598 38 655
819 256 658
174 502 60
197 183 977
32 673 468
270 610 345
361 747 475
236 604 329
181 141 129
428 849 695
693 64 175
760 857 62
789 128 795
405 606 659
501 793 164
76 489 490
158 611 481
704 344 615
642 220 974
143 499 429
478 340 510
796 610 77
568 270 994
561 364 471
662 445 494
824 338 695
190 134 17
327 576 841
159 142 811
867 88 320
170 766 778
132 528 109
13 127 720
712 642 44
330 234 847
323 775 920
508 544 393
5 242 52
340 158 53
246 431 574
607 375 894
80 561 158
801 670 345
155 329 144
350 669 427
320 742 977
231 119 401
842 245 164
371 782 695
787 876 747
351 759 991
500 43 154
605 204 846
129 649 482
784 163 997
604 151 727
762 343 52
382 633 817
331 392 966
302 669 313
837 57 561
241 248 945
451 684 150
84 213 54
648 176 463
480 191 482
770 552 430
263 654 2
618 371 666
390 215 495
284 19 186
97 465 494
197 75 682
838 559 658
801 384 531
324 620 432
384 600 689
553 143 494
217 273 153
609 241 907
198 296 824
662 97 618
130 478 336
193 576 182
707 120 386
507 381 373
28 403 134
884 459 125
397 138 562
423 691 244
286 714 816
517 507 785
727 770 878
23 407 645
9 800 979
329 15 967
73 26 327
425 132 578
761 624 926
505 485 340
836 493 2
821 33 308
250 759 290
383 366 755
180 889 179
202 819 102
83 474 215
43 835 917
159 771 436
197 71 807
354 622 946
243 614 834
112 392 701
296 171 770
239 489 525
867 218 552
752 119 958
620 11 387
639 693 654
47 386 215
864 527 688
673 874 562
406 20 709
895 683 86
123 577 150
640 653 848
140 106 830
374 335 838
272 11 619
160 517 667
638 453 424
138 235 649
840 562 429
197 458 31
200 690 603
70 93 686
48 318 825
335 646 830
115 698 464
897 142 229
703 792 35
508 45 646
452 754 359
395 419 992
216 361 30
391 571 417
434 43 774
535 722 830
693 474 470
483 828 658
292 401 418
33 464 978
419 774 800
441 315 407
553 48 3
103 200 315
100 74 416
172 816 928
880 636 705
243 31 245
11 446 43
415 535 5
40 182 791
472 830 568
694 831 766
171 107 382
550 318 872
113 359 2
69 254 902
631 331 993
146 630 994
902 36 751
667 36 610
273 586 699
576 757 582
91 728 457
858 732 425
275 331 526
763 627 99
316 348 560
225 595 862
208 725 372
195 422 710
748 43 76
274 674 426
412 66 91
291 691 302
223 843 927
819 70 362
504 101 359
212 245 321
51 426 597
703 239 143
155 579 4
147 2 290
523 756 507
854 323 809
424 639 660
234 801 529
732 350 498
623 296 802
274 835 628
724 277 102
9 507 92
196 679 576
183 32 617
122 363 842
695 615 153
149 211 935
550 631 103
178 237 981
153 818 554
390 429 841
343 803 469
126 206 921
619 739 288
29 582 927
827 885 897
537 568 203
881 36 90
148 191 333
250 671 630
693 332 502
420 233 822
748 420 54
125 595 870
766 116 17
98 785 21
66 184 895
101 10 642
552 298 248
636 531 520
421 433 384
367 849 619
395 234 656
796 483 329
543 296 653
577 99 88
326 383 105
837 866 207
876 371 156
1 571 138
407 509 617
25 772 882
205 744 436
632 213 449
586 579 280
368 343 195
738 100 698
91 642 192
723 569 660
108 243 499
512 704 612
245 333 856
411 649 649
791 867 928
386 111 960
870 448 423
98 571 226
498 653 607
814 636 189
288 879 305
490 53 382
286 844 180
207 220 119
346 251 55
733 5 363
631 848 165
623 620 35
60 476 395
421 417 398
21 640 852
179 72 936
888 871 172
824 701 324
900 484 448
502 312 87
311 458 571
368 581 350
112 21 875
221 340 111
461 43 656
245 748 816
775 701 547
196 191 415
407 472 582
315 398 849
862 132 353
88 31 604
197 524 797
681 841 678
272 543 642
310 887 761
285 284 493
564 388 80
452 572 168
754 768 567
203 2 188
589 464 965
776 377 536
551 606 262
537 743 879
479 716 198
675 104 208
783 131 83
435 210 165
268 317 961
263 600 43
777 629 933
668 142 117
135 17 352
10 409 158
356 656 413
477 187 528
149 208 863
821 332 416
581 152 406
379 593 216
111 7 967
629 765 862
743 622 62
658 864 558
633 480 144
420 882 118
793 310 318
10 285 43
191 607 490
667 679 747
573 356 23
228 396 771
172 801 55
594 355 347
191 555 410
541 110 675
684 823 784
495 354 679
22 439 665
104 719 116
650 562 66
574 356 8
49 208 162
588 256 732
636 733 846
4 261 564
623 348 226
394 434 853
660 311 511
431 184 718
470 389 153
790 188 745
194 645 345
119 401 378
195 748 567
314 593 396
688 250 912
694 794 688
178 751 568
69 779 27
40 7 129
301 776 792
176 158 502
459 577 246
107 121 128
343 773 549
14 550 659
579 351 234
779 557 141
645 575 498
465 488 973
228 308 553
364 797 557
661 713 361
778 188 412
65 734 966
391 813 262
558 350 839
515 874 752
282 271 496
206 440 703
163 342 45
689 139 246
641 761 246
41 397 552
630 743 111
387 261 641
409 131 310
407 641 829
43 538 794
125 859 540
769 603 273
193 131 829
245 72 735
492 851 369
111 479 545
623 888 641
134 308 25
72 390 549
195 566 577
8 489 674
510 711 726
672 276 763
211 184 825
581 670 135
56 24 362
156 602 793
191 444 491
718 177 424
650 386 603
6 650 66
303 412 376
656 76 239
297 275 789
11 260 353
379 411 211
843 867 483
765 789 681
183 428 383
12 317 150
171 436 936
324 382 139
397 394 520
506 273 901
466 868 726
341 850 9
193 277 905
92 291 588
257 338 294
268 243 162
725 117 398
334 478 873
369 862 723
619 528 276
209 430 871
832 825 881
290 37 257
300 871 398
325 252 742
489 283 612
609 2 37
679 387 381
602 715 450
254 143 868
306 729 745
534 542 981
885 800 644
12 223 343
590 745 469
701 258 154
36 8 310
347 336 337
53 899 319
79 875 336
269 562 117
230 535 831
277 127 546
880 393 266
73 732 490
767 613 212
523 170 793
498 517 69
91 605 286
26 460 215
136 686 520
235 628 893
9 124 454
662 627 50
398 123 533
398 23 852
587 157 674
352 110 697
133 109 673
622 257 196
739 720 381
830 215 559
350 459 809
857 403 497
284 268 650
614 27 913
756 312 306
508 126 550
763 213 386
72 478 249
31 510 378
829 217 18
395 467 147
755 278 424
588 697 114
546 649 467
50 895 470
381 147 199
859 725 808
661 613 903
446 498 761
132 893 956
182 278 953
696 537 136
195 554 285
569 597 448
372 554 577
608 33 178
594 117 578
894 161 5
258 774 614
735 606 481
284 191 528
818 504 245
10 792 970
874 824 690
468 881 413
865 783 555
392 837 191
173 502 100
99 295 220
895 481 655
212 840 353
902 439 717
582 319 555
666 663 443
85 612 987
841 53 393
259 848 274
614 133 777
506 567 825
745 233 118
891 397 931
587 869 933
832 774 56
863 17 459
77 777 349
411 34 913
83 563 88
822 299 47
704 679 720
296 841 137
369 132 968
361 572 202
649 395 450
45 714 355
55 312 487
801 583 307
239 279 851
707 758 385
577 342 671
410 713 52
903 459 925
151 724 871
733 780 103
325 674 797
46 744 90
402 558 151
773 237 420
603 226 705
495 506 78
434 214 640
896 875 568
303 527 420
408 78 383
357 354 276
888 677 755
453 307 554
330 839 625
492 297 12
284 794 147
631 162 115
433 282 181
1 132 707
764 144 224
613 806 505
733 183 680
688 314 47
723 63 526
902 717 759
568 132 303
509 326 54
544 467 674
567 331 115
781 151 788
9 363 571
516 182 699
409 138 352
587 811 622
642 620 268
489 518 436
500 78 118
513 517 803
448 230 904
590 264 794
379 126 508
613 548 691
109 582 843
686 5 515
587 326 820
122 106 8
630 635 696
574 717 901
759 277 510
389 203 919
425 787 734
360 583 11
463 561 77
187 704 619
366 718 625
791 603 765
435 41 463
154 746 846
590 526 705
111 617 278
317 401 873
418 345 283
620 671 82
412 114 424
451 332 867
559 148 262
718 338 166
171 474 771
315 659 731
862 195 480
783 392 310
600 504 730
816 181 72
276 210 834
900 246 125
694 152 720
122 99 604
684 639 36
470 541 648
316 39 912
25 397 402
795 371 303
223 642 507
331 354 264
302 715 360
387 28 162
50 237 728
279 249 266
680 256 314
317 250 279
793 244 990
344 544 982
418 110 410
351 856 934
24 42 913
844 772 81
313 903 755
447 360 695
330 243 925
87 665 410
346 776 21
797 893 887
879 269 711
490 540 281
37 863 672
340 592 781
762 147 989
108 690 218
803 507 511
753 454 705
177 797 975
300 507 118
618 722 334
14 20 81
408 724 33
30 557 695
581 428 799
250 795 552
173 9 69
262 419 167
45 302 651
420 150 591
82 78 490
793 896 360
583 327 845
644 591 925
903 669 382
251 645 948
121 865 197
87 152 294
160 133 561
359 212 277
718 275 416
48 583 917
414 273 816
892 473 596
414 714 864
775 75 251
26 724 190
19 231 527
728 130 753
161 111 705
529 556 367
30 897 258
548 337 116
257 762 737
44 901 430
646 41 489
429 507 692
479 397 171
299 509 201
793 724 151
388 880 997
631 727 640
253 644 16
851 162 852
857 849 700
237 517 381
200 101 303
255 79 304
24 26 60
534 374 839
675 688 371
867 521 209
531 795 164
644 812 967
176 347 791
192 597 176
754 510 389
585 308 889
428 101 689
191 224 84
605 232 835
588 378 889
549 830 366
143 795 858
336 201 334
465 643 1000
787 339 988
276 593 624
94 380 319
131 156 165
159 482 33
317 887 178
882 70 438
355 883 423
741 278 176
133 533 102
303 458 400
250 473 759
325 187 101
511 49 783
776 133 574
266 872 667
106 901 134
41 620 373
83 669 930
147 30 857
512 524 253
507 659 332
166 640 1000
590 218 232
868 446 39
817 69 558
230 284 861
310 318 46
116 825 840
273 121 80
513 714 904
106 658 134
5 699 855
258 214 49
625 455 828
122 831 653
93 27 816
562 30 389
282 235 349
657 153 8
555 720 351
496 389 613
122 237 730
414 652 904
187 635 541
157 785 734
362 779 234
246 864 804
303 658 325
237 562 165
846 902 645
384 834 286
426 264 531
600 320 643
831 233 58
317 645 560
584 150 117
25 170 804
816 745 851
354 736 23
72 144 206
809 508 312
787 65 68
498 753 188
455 529 386
253 794 141
109 659 897
342 208 193
589 486 485
418 842 552
120 244 977
236 757 952
347 27 342
833 175 465
409 30 348
253 869 902
170 121 58
444 258 381
327 543 405
471 874 906
556 633 586
359 813 825
329 781 181
668 447 850
880 356 382
679 411 943
9 26 393
450 160 853
539 637 266
743 45 40
268 747 360
168 824 861
566 279 568
460 83 91
446 642 966
266 595 292
484 414 277
630 206 84
266 335 257
52 104 443
407 172 49
445 707 143
337 543 585
721 298 966
738 217 953
595 250 458
196 305 590
783 820 823
490 753 837
383 717 863
881 852 593
817 135 374
231 903 843
355 821 431
87 195 747
258 226 543
661 99 680
834 900 875
683 496 850
538 412 949
531 118 295
325 658 620
894 476 27
314 819 125
426 638 968
740 681 631
704 798 748
92 858 754
757 30 301
193 65 522
13 24 336
266 788 101
42 780 476
319 576 686
58 867 492
6 439 232
206 895 199
448 641 518
201 554 677
694 598 464
304 533 15
557 195 662
562 524 900
607 200 533
807 426 248
249 63 39
331 230 991
491 213 653
234 99 511
657 790 512
134 423 683
426 403 449
206 165 455
596 793 179
376 892 950
212 783 20
361 17 571
582 589 611
451 58 399
527 414 454
305 701 566
896 296 766
425 177 289
506 345 629
152 137 56
743 854 937
654 3 936
424 763 494
209 346 114
798 791 420
40 455 425
314 616 473
476 755 725
747 807 730
513 789 934
628 341 701
822 440 657
850 425 920
687 348 93
817 225 696
172 27 958
779 292 883
448 629 168
467 103 92
516 285 952
117 356 261
479 577 429
269 200 352
288 667 950
414 10 908
665 473 651
147 148 221
227 49 8
895 173 569
589 637 612
802 296 345
323 72 139
758 516 464
902 849 609
475 567 580
889 353 486
654 327 414
753 619 510
180 777 865
749 28 117
299 572 842
176 492 352
358 189 967
651 815 474
289 47 517
279 823 498
48 38 817
123 593 25
53 614 619
336 141 731
3 899 979
662 710 338
866 273 110
252 320 382
690 826 448
834 722 362
745 764 209
314 902 393
292 261 413
893 103 565
568 887 878
170 895 775
771 230 811
657 277 431
56 158 30
236 93 196
318 840 738
91 350 996
738 637 251
217 450 910
663 233 784
606 356 973
898 636 87
60 525 176
811 191 149
108 524 986
759 317 441
353 10 853
403 571 869
695 459 356
580 96 171
85 727 360
793 280 335
364 570 756
131 323 729
388 878 594
51 111 502
671 709 285
449 186 785
602 253 181
57 881 90
555 616 328
153 369 829
758 129 745
491 35 849
283 588 607
304 159 593
808 131 554
785 359 70
58 807 852
298 78 309
801 526 771
217 321 777
687 613 448
304 342 640
295 198 574
247 136 639
72 496 200
157 521 800
175 479 229
430 573 904
105 455 62
173 312 929
76 218 614
801 619 133
831 131 516
663 745 661
438 229 586
843 359 155
586 424 937
525 269 346
414 194 520
536 826 652
847 298 404
634 291 207
746 619 527
290 545 648
260 307 923
799 705 391
786 61 15
734 587 392
118 376 932
152 492 21
459 317 398
282 368 846
623 606 947
888 463 203
56 53 904
45 72 742
202 634 679
140 197 764
729 256 747
322 281 182
45 537 939
486 495 62
395 868 787
381 712 210
603 58 555
762 867 807
414 62 858
508 714 811
409 725 604
431 510 181
755 402 884
631 36 675
434 790 160
162 782 773
400 357 212
305 398 418
122 384 702
