8825 28185
6485 8452 18
8243 6848 615
615 7795 -416
7270 1608 -719
4179 1950 322
2804 7851 -764
3087 990 -729
4811 5360 35
3460 3271 -382
891 8683 -436
8587 8743 589
3465 5824 -476
6670 5506 -714
1382 8347 -210
8747 5724 119
7441 288 603
8592 1939 914
6788 7010 -756
6056 3601 -797
7561 4062 229
5535 3951 -551
3983 4669 -694
7798 1670 274
7967 3963 -393
8096 6625 -787
129 8766 -378
7412 2451 54
993 5898 -895
6809 2930 645
5919 348 402
2280 86 -467
7182 3126 -219
4258 8292 260
4512 895 854
4791 2876 -221
7194 8727 -522
2683 1713 782
1952 7852 587
5232 274 -638
1672 8229 -963
3011 1931 366
1492 3739 -720
5336 2694 -925
960 2394 448
3611 1046 -262
3047 2201 290
3014 5674 240
2969 4839 -367
8706 2355 -650
1017 5814 415
5648 1874 -342
5077 2200 -554
2080 3738 -975
3152 5428 471
8459 3391 -879
4610 1708 500
1373 7074 758
2869 3396 -246
8506 5076 110
2627 7672 30
3714 3330 -414
5359 2103 925
8217 4685 113
6824 8425 -837
5653 1812 758
7058 4479 -393
2747 2771 554
296 3815 -440
7174 3891 925
1778 5159 -503
6852 8733 631
193 7030 -224
8670 4386 503
366 1370 -950
7499 8544 781
3806 1847 -244
2519 970 121
2653 5309 365
2617 5779 -91
5882 6978 277
5928 630 -674
6079 8331 -960
6656 7599 -225
2548 1903 -550
6640 16 -999
6162 6805 -698
4446 151 -706
8710 2572 -925
5292 2719 747
1808 6130 -815
7261 4025 -934
589 8635 954
5248 8084 -225
7583 7430 -463
12 4877 -931
6726 5531 933
2134 4564 -810
7019 1525 -847
8405 825 533
6841 8016 -796
4519 3338 481
3915 7903 320
6820 6349 -864
8410 3793 409
7058 1875 -911
4931 7702 31
5893 6935 -351
6803 8537 205
7881 3569 -308
2283 7698 750
6592 633 313
8170 6938 -306
8673 4031 303
7851 1264 565
4037 1520 868
204 5323 -159
3960 8066 -325
901 2169 60
6915 3525 -685
1194 36 621
1513 5799 -672
5118 638 -310
6717 1705 22
3062 6372 240
5636 3405 784
8410 4452 -917
2271 3310 -195
8018 1081 -699
6465 8652 939
7006 8066 -966
5835 7709 721
8597 5611 546
1116 6677 -657
1765 2620 -181
5308 215 725
289 1176 -410
4129 2495 824
1512 4187 691
2582 455 854
1764 2489 -155
7077 8244 994
6667 7570 172
4640 5733 796
3971 2401 -849
7193 6663 -391
8466 822 170
7286 7479 487
7443 3795 707
6487 7420 208
3768 2069 211
6254 5715 -603
2601 6934 -760
6228 3585 167
4226 1644 -727
5047 4180 419
2296 3036 489
3214 714 845
6606 4127 -195
5154 4417 -856
3776 2002 396
3806 7574 -967
5145 6828 895
4878 7402 463
5438 7398 -845
5568 3426 574
5488 1612 655
1989 3334 -394
2295 6243 525
234 4864 446
7864 4212 -492
5933 7087 721
5125 5853 787
666 246 359
1622 5740 599
3894 6879 756
3740 5691 -937
7502 5372 922
7912 2327 888
3447 3935 304
4112 1034 655
4315 8302 414
7389 5730 840
7086 5680 -788
815 82 808
7375 8326 526
172 2242 702
1042 2536 -220
7293 4445 -619
2086 3715 -849
3913 6410 680
6508 1999 -89
85 446 -587
205 2927 -447
8764 7653 -172
1563 619 -775
6292 2844 935
7136 728 -642
3189 2964 132
7783 6089 -280
4656 7377 -703
4846 6781 -183
2910 3310 -435
4930 5476 -998
4121 3715 -552
1708 7310 199
7006 590 -407
4485 7497 -109
8128 7711 -519
4830 6662 -235
1565 6362 777
5603 7187 -144
387 7765 764
6808 2147 239
8060 5747 -411
819 7874 -628
1850 1775 -453
4436 3899 -221
3362 5941 -739
3394 8313 -632
1559 1684 934
3448 4821 272
7907 1883 -357
7759 7714 721
4751 3958 -455
3819 2324 117
7077 1789 508
5675 3686 470
5792 4246 -524
534 6084 -638
4431 2860 662
3890 7535 613
2266 1602 299
3219 3094 -832
6154 898 -568
1680 613 879
6448 1509 484
918 3751 -120
4439 656 -868
4856 8130 362
2431 178 -362
7234 5314 300
1669 1474 97
3780 274 520
2042 5523 -944
2565 425 -419
5392 8783 389
2205 3357 293
2641 3294 -497
2186 2209 -209
783 3073 495
4122 5194 294
1273 7477 -228
1513 6516 82
5892 7607 485
2369 2621 -555
2589 7503 -664
4149 7069 42
1360 6190 -575
3844 3487 -866
7251 4797 -293
6465 8463 -688
51 1809 -499
1272 2802 246
864 8109 -270
8023 1214 -842
7492 8251 999
2403 8053 867
4959 2851 -926
5031 888 142
8202 1970 -67
4611 8181 853
3961 7267 -19
3672 7604 725
7706 1704 -977
569 5063 346
8476 3491 766
8006 801 -194
1989 5958 -447
6141 7631 -687
5300 671 -250
7427 3418 -536
7918 4497 -529
2915 7209 -285
1363 5830 -851
7889 3517 373
2958 505 466
6488 2917 -5
6601 7484 -637
180 2733 876
5759 8340 -125
2708 2658 575
3055 7007 264
7596 2857 -287
1865 7820 108
4818 8397 -869
6126 4602 256
8271 3723 -190
7594 4388 -73
8178 1172 -620
1488 8545 762
3363 6926 -167
312 364 -779
5748 6243 861
3765 2199 518
133 2121 549
3955 1714 -651
1768 8532 -896
1815 7421 559
4913 1838 469
3964 7386 570
7432 6358 656
1770 6871 169
4059 7597 -336
1110 234 52
6179 7498 -227
6310 1603 198
778 2743 703
3100 4854 687
8440 8325 -502
2732 2720 6
5109 1138 -672
4253 7074 487
4969 6224 -846
4122 4064 -549
4018 8765 -489
1620 1375 666
6727 6624 -661
8450 1141 884
777 2495 -617
3032 121 850
37 5850 -650
6976 3638 872
5976 8038 517
7219 1827 -51
4908 2629 -554
1457 2532 118
6167 1504 835
2095 4326 -160
6051 7755 574
8516 7693 -282
2720 909 -194
2275 6209 862
3757 7225 -799
2867 6812 853
2185 8349 -792
8481 7471 -449
1885 855 -559
4737 7156 -789
1344 8415 -750
1163 540 -159
8295 5814 850
950 5148 -717
1857 277 22
8426 7617 -497
8633 3927 183
3025 6924 -289
7012 981 746
1100 6652 595
5823 4067 335
3723 7632 -614
7704 2214 357
6122 4717 191
5014 4403 50
1950 7495 -421
1813 1714 466
6058 7243 -393
4262 6654 58
4471 1920 -878
4278 2122 169
7446 1416 -422
5863 4629 -179
374 3844 -78
7358 8785 -76
7499 5518 97
3034 695 766
4043 2613 375
4048 8528 510
7911 5252 171
4292 4795 -600
2874 736 216
461 3436 -1
5847 3294 -243
1205 5188 -48
4825 5092 550
6369 943 -337
2102 6533 487
4936 4891 -170
3875 6322 -864
3116 5278 614
6549 8115 998
4364 6100 -23
3733 90 992
6976 7728 -874
5647 4922 409
5619 3077 736
5695 2266 -59
2272 5221 -998
7635 1281 -106
1429 6393 22
8807 2184 407
824 7094 -395
6124 1489 976
8005 6754 181
2869 3184 -771
5837 2247 494
7190 4903 -173
2897 4179 547
1792 3730 238
1235 2907 -731
144 3257 650
3549 4486 797
4880 2088 -60
6969 318 -610
2903 2460 -77
5733 2114 235
5395 72 -781
5492 911 103
8001 6627 981
9 2101 -128
8266 1420 929
959 404 -890
2459 8604 -979
4220 3067 753
7694 2024 -630
7768 8107 91
844 2186 692
7051 7523 -702
1930 3589 539
3444 405 122
3665 5824 303
867 1788 644
8016 7304 -131
1630 5113 -474
2823 5818 -587
7140 7419 417
8757 3554 166
5272 300 776
3932 8708 -234
4105 6554 -742
5224 8226 -5
6680 1833 -631
1566 2580 227
8426 2214 164
7800 2133 -156
4011 1373 -163
454 1084 489
8290 1028 -348
1066 8613 -718
5977 3324 134
3252 4217 -926
7983 167 -843
1103 5983 -195
6435 4091 -107
1435 1582 -299
2729 677 403
4575 3560 727
3003 2960 -705
3056 5345 422
7610 7862 -308
7044 3653 -181
820 2849 -403
2280 6701 -260
4824 2503 -728
5196 1231 215
6224 5680 -344
8740 6160 293
3785 8317 -467
728 352 -405
6284 1787 -458
7462 2235 734
4225 4882 340
4424 2112 -267
2272 7877 545
4015 4462 881
6136 6502 160
4359 7342 -191
7868 6852 -538
1392 2176 571
6614 6116 -476
7275 4499 335
6012 146 704
6367 1286 98
7095 5215 -579
7476 3145 719
358 4417 8
3149 1929 693
396 3202 809
3960 6250 -572
8045 6468 -381
3878 4181 -247
8448 5539 646
712 3671 709
7016 8656 773
8585 5871 490
1909 8533 -220
5443 3163 -901
1199 179 892
822 8820 542
8791 6143 -133
8223 891 189
3004 2873 -630
4804 8720 678
4850 8499 944
5267 5489 -137
8021 8274 315
2640 8105 -883
6058 1322 815
2762 5623 -624
7230 279 849
8714 5230 -175
1130 4122 -83
2344 1467 -421
4153 99 -248
7192 1461 434
6031 7587 999
3997 1405 571
525 1004 -898
7073 7696 928
5359 3311 287
7264 5641 -736
323 8584 367
2659 5385 946
6672 7408 -186
1741 2419 -260
8794 852 -269
5153 3128 171
2903 8706 -403
4700 1844 -760
7816 8436 807
448 4649 92
5267 4013 -936
2127 8426 -894
2016 6944 644
7042 5808 972
7613 5877 262
793 8248 -671
7003 399 -263
6437 6026 -515
2271 6338 -274
4429 4047 333
6338 4904 18
7987 777 737
7817 3019 187
3768 7690 -211
629 789 -412
4520 6806 -775
7755 4386 464
3926 7886 -41
5006 4140 966
6204 1870 504
4920 1885 -23
6979 4042 150
388 5216 133
44 36 -587
8155 2047 258
4152 8522 6
7784 2103 -741
1014 7511 624
1900 2234 -417
8209 4200 99
7906 4817 -749
7940 3743 494
2396 4981 -241
2820 3259 -704
1981 7421 724
2359 4260 -196
5491 4782 -617
2336 3051 705
2625 4447 -951
6119 7263 265
2125 1537 217
3017 8013 -173
562 1577 875
7680 6368 -361
8394 6150 302
1508 6377 -555
7683 6655 -116
1483 1229 565
4181 2086 -995
3416 6510 902
8118 4742 -331
4186 1936 -956
4561 8349 845
7166 4694 504
7305 6367 860
539 1161 -879
3939 270 -709
3001 8103 80
2462 486 761
3190 8012 27
1244 5533 -731
1295 4903 -147
3629 891 -772
7391 3746 -448
755 5733 -908
1908 6767 527
3992 7797 937
5583 1479 -687
7668 2451 -422
961 4934 275
7889 3291 -206
6300 7821 384
2002 7878 -295
5795 4168 605
1871 2934 494
2006 277 575
30 7829 -828
4504 7954 61
489 4224 -764
7527 6966 989
4798 6067 -132
5489 7971 929
4228 1549 -582
3879 7086 44
6519 3418 437
3151 4448 -587
4877 5742 857
764 2432 109
7625 5738 773
5871 2863 784
90 3173 -955
2097 8602 -815
4974 174 250
6725 3861 -663
4761 602 -502
7066 7797 837
7323 2942 -577
3541 2394 -643
2671 1662 -978
8824 4373 -507
6136 2711 -628
6123 526 190
3259 4617 306
6377 3133 -119
1396 2638 743
8623 6108 893
7355 6302 -868
228 4159 -351
8103 5735 -500
7597 8111 -94
3440 6394 737
3945 7023 108
5354 6577 757
4085 4626 -590
1963 672 328
4429 7567 734
6271 5261 831
2557 333 -526
7035 5448 -63
3146 3493 -876
3503 4567 648
4902 4782 150
8033 585 -309
7665 8776 -77
8036 5545 -774
182 3531 93
5738 5173 -296
8470 4030 -830
7513 2490 -234
7700 2827 -463
1367 8106 775
509 3579 851
7058 8771 -393
2810 2530 -127
5438 2772 -901
1087 2915 -594
8230 3355 -535
7202 93 -635
551 3622 -269
2858 3870 -346
923 4626 462
600 7721 -713
8731 5904 875
244 5748 777
7423 202 981
5682 3371 -671
3424 2937 -644
316 6673 -225
4482 6307 503
8012 2157 150
2389 3240 -458
7973 5854 181
4455 2791 -963
3953 5430 201
2967 4590 -541
836 8118 270
7122 8674 -510
3289 4731 -377
8664 387 737
4945 2819 -666
171 7148 -707
713 652 976
2050 1787 145
4798 7631 480
8145 7407 333
5186 192 316
401 1535 843
2976 8226 771
175 953 -195
1813 4480 900
8315 484 469
1268 3642 -947
951 6293 -439
1595 5221 7
459 2282 -888
5757 1655 823
4366 4704 868
4214 6444 -756
4203 7033 526
5060 3681 48
4706 476 618
256 1179 -82
2888 4392 -170
7743 5788 -996
7519 2267 456
3642 1684 923
6761 744 -420
4392 50 799
2567 2410 -973
6427 1065 999
296 893 462
4261 5657 541
5398 7030 -297
5095 1499 619
6133 3790 813
5618 4257 589
2237 856 -871
4560 5114 412
1337 8410 197
7346 1685 1000
4186 7160 771
5289 2305 -412
7225 776 4
5043 2511 -654
8769 5900 144
7196 170 877
6018 8381 118
2905 2739 280
5838 2291 -600
271 3556 313
3659 3439 -145
5219 3094 413
5540 7431 214
6849 5824 -559
5381 837 -738
679 5049 951
6460 8403 -661
7284 1882 505
6468 5003 -221
1140 4698 578
3757 1896 -595
2309 5517 875
3867 6628 736
1029 1443 7
531 3130 381
852 4968 -482
8367 6241 -881
4039 6394 759
4741 3422 -774
2140 7498 -640
500 4912 506
6948 358 -226
4347 8414 427
5199 4391 218
8500 7307 -137
8299 4030 982
8240 6563 975
5861 5778 -345
5950 6851 536
1438 98 -373
4993 2354 -465
5762 364 376
6310 6131 -132
1645 6654 496
8637 219 998
4109 7996 -104
4999 1877 559
1064 4939 677
2394 7367 258
4469 1223 960
7455 4712 64
2850 8246 285
3878 6081 -75
6370 1533 236
7939 78 -763
4126 7023 309
8433 2146 344
8280 4183 -420
7065 1221 -985
5553 732 -639
5703 5896 -383
3844 4626 -471
7890 2155 695
2213 5085 -462
2177 1761 -605
4882 6243 -958
7682 7726 722
383 3047 -214
260 2763 889
6117 8710 -680
5376 2647 513
4892 3038 181
4217 6514 953
3147 903 161
7403 8417 445
520 1290 287
8606 4877 -854
8318 83 -863
3296 5629 325
665 6068 -183
5616 3907 -269
3670 7125 190
6115 235 791
7911 3497 -793
4164 509 106
5009 5842 -584
3017 4117 -258
2066 5369 -733
7284 623 816
1231 1225 954
3211 5227 -377
4440 5167 259
8672 2030 631
8471 3018 231
511 5657 -988
2274 7505 -541
2938 74 896
4697 3071 791
8560 2675 936
7337 6493 990
4420 6587 659
7679 185 -399
7188 5043 568
3291 4513 439
1739 3285 236
546 2022 -988
3264 4628 -660
7946 3558 -612
5919 467 580
7275 1662 766
5988 3766 -676
6946 3126 -550
3352 1917 231
4143 7919 -645
356 2905 91
2452 1548 169
7151 5545 398
7842 3242 -990
8190 1103 481
5190 4146 -39
6277 6945 -965
4277 6336 558
2425 8474 359
709 5100 -824
8335 4755 482
2041 3575 43
5332 2886 666
6573 1021 -973
7082 5522 972
3114 5888 -393
656 7693 11
8295 4703 -169
8731 457 612
8068 765 385
4521 6167 813
5433 4799 386
8419 5548 -671
5970 5988 434
3432 3264 296
5159 8584 -949
1743 3075 -276
7757 1722 -60
1381 3689 -210
4632 2949 -836
5443 5782 -570
3736 3052 -966
5923 5756 -988
357 8808 80
3829 7084 -320
177 8066 537
8176 5672 -366
8779 2097 -365
7692 6152 945
4036 4834 709
3629 3831 477
7335 5685 202
5896 145 68
4094 2658 884
2681 4944 -69
2591 3977 699
3297 4613 -984
6071 7438 606
2602 7219 430
2349 4368 916
1464 6645 -703
2356 4903 879
5534 1761 -842
3080 4752 -444
1891 8697 537
1392 6804 956
7094 3454 -305
6131 1667 160
1774 2513 249
373 7690 846
2524 8385 409
8007 6713 803
1293 6394 778
6647 1825 -562
6342 8572 -28
3903 8027 -619
3307 8317 460
3067 7972 -711
100 3032 145
6951 1417 -293
8582 8551 209
3598 8557 512
3722 2586 302
6176 308 344
8014 309 738
5905 7847 409
2529 3671 -297
7807 3522 135
1639 2348 -862
2602 4852 680
6491 2686 -118
4844 4936 64
3477 953 827
5125 1418 -755
3928 5040 -172
5979 3653 6
6198 8769 785
3479 4415 70
228 511 646
8265 1497 241
6973 7413 68
2267 138 946
5610 803 517
1442 8328 336
7049 8004 114
2955 4628 -389
3581 5643 140
2509 3290 -880
2767 3225 482
6679 4049 759
6506 3878 -911
8605 3198 802
1656 5184 345
6220 6806 425
553 7415 919
4313 2697 375
160 2812 38
344 5270 -561
2361 8602 886
5588 2485 -212
7647 3133 -716
3186 6512 647
7785 1154 -283
690 6029 -88
4103 4704 -1000
2995 3151 -906
7420 6974 113
993 2275 -283
7544 3303 561
3991 8399 916
282 3998 582
8262 6502 243
6519 8105 -79
8661 8063 727
8497 6579 241
831 8240 569
3212 897 840
2716 8391 53
4532 3092 431
3609 7056 759
2827 7608 -173
2749 8093 -805
243 8760 -219
392 5370 -213
4575 1581 -857
8517 2190 -300
1245 5808 -354
1659 5858 -493
8572 4939 408
879 4269 -762
2238 3339 354
3285 485 -32
8612 3457 118
3568 3670 -429
1458 8133 -67
2759 4131 -591
8488 6595 841
1806 8280 496
877 6761 251
6278 3066 -816
5761 1851 502
5622 2335 -601
6043 5606 524
1917 527 -850
444 4428 256
1808 6913 -580
2785 2841 721
8548 6034 -917
2356 4350 -260
5818 6563 299
1839 3923 226
8712 3436 458
4835 6093 240
5588 5794 -564
5696 781 -456
88 1299 -584
196 7497 -66
7925 2674 -731
41 8430 180
3282 732 222
8392 5019 -861
1900 301 -875
660 579 -468
913 7456 686
5170 5896 165
7758 1744 -565
2503 1874 832
1837 6224 -526
7376 5032 -375
3169 3153 -674
3877 4480 702
2764 7972 769
799 3737 517
2546 4785 1000
98 787 993
3344 60 584
3556 8180 305
5553 6963 -354
6198 459 643
8478 6406 -71
4392 1166 -948
5765 7944 813
4836 4105 625
4491 7014 508
1470 2910 -805
264 3982 -358
2312 5480 502
7568 747 -349
697 2809 919
3953 5992 -598
1637 4441 875
4659 378 440
2887 7765 222
6642 7452 168
2886 5236 -595
3567 6404 -713
743 3492 868
2755 4529 -628
4092 4688 -464
6507 2495 -645
8715 5547 480
6261 636 197
8453 6393 -226
7405 4273 -372
2002 4792 1
2002 4888 -41
2084 1287 336
6603 3975 -502
6043 4894 -493
2582 2243 -784
5679 4580 683
1027 7744 -603
8070 8161 716
7915 8638 565
661 1583 -293
2229 3069 -159
46 7727 -918
1011 1555 101
4686 133 -961
7709 1184 -887
4114 1174 -654
4190 3007 -223
4978 5458 304
2353 1667 -615
8012 3217 809
2576 7541 -176
7670 6791 -321
688 7615 -473
6144 4800 218
1333 4654 -463
330 2614 -443
3282 4486 -26
1297 3624 324
2898 4160 422
4814 1010 -863
6616 3212 -74
1478 5029 572
4138 2877 -204
1008 1617 729
3397 1059 -518
1911 2149 87
3515 1351 663
8139 3279 -719
1153 609 328
1394 633 -983
3904 7480 -622
6151 8041 344
5798 6341 790
3277 8219 277
5363 7085 265
6847 8026 -159
3763 3227 -633
4236 6803 895
6136 8307 -275
2035 3391 -881
1099 7109 27
3833 4438 -788
8585 6581 -88
8214 5947 121
2881 5320 12
5855 646 33
4301 5639 -330
2163 7519 -667
504 1895 -639
5267 6108 -90
5558 1623 234
3381 8619 38
6886 1397 377
5775 5935 871
4359 1586 165
2878 2397 983
5150 386 547
64 5666 -810
5512 6684 70
7310 6980 143
6519 439 -234
1379 877 829
5455 7566 -600
7414 4668 -725
8009 309 -496
4123 845 -49
3540 8381 -736
8542 6848 -482
3616 6875 -967
3124 8227 607
1284 6406 -319
5331 34 -420
3531 6414 -436
823 8206 169
7301 7167 -816
7328 1534 48
5001 7396 -923
3023 4625 -779
2884 6547 621
6499 540 -370
1779 5132 70
4917 161 -720
287 5006 274
4407 5083 -563
8128 518 484
288 4839 -480
7480 4165 -421
4638 5482 515
7799 3991 -92
3528 8418 -81
2908 4370 839
5865 8216 -69
162 3515 509
1015 7411 765
5035 3026 900
2669 8608 -857
3107 7863 -798
1675 4435 485
3850 3619 -754
1109 963 -459
4016 5242 -332
130 8382 132
6636 6044 541
541 7703 738
5335 3995 -694
5565 3402 417
8767 6487 -562
1427 4192 107
4501 5564 -81
6156 3831 -531
8673 5585 456
3957 4230 310
1163 523 -860
5071 3870 -294
811 6769 -364
1417 859 -649
8301 1739 724
1450 973 15
4302 2072 -206
3511 6592 805
8365 6477 859
340 8602 -263
3905 4472 306
826 167 540
7904 7244 -311
3176 4650 -287
2102 3803 -508
8249 2683 501
7004 5804 -287
3627 6484 768
1922 2084 -886
8124 8270 982
861 2796 379
6631 599 145
3537 3852 802
7493 7136 285
189 2288 -761
5780 7828 968
6219 7433 812
2309 2589 -2
8064 3292 173
5072 1208 636
4054 5019 934
5208 7652 -79
5559 5290 262
5235 1186 551
2886 7203 -238
2838 8364 -936
4968 2358 156
5262 4709 -970
2418 3677 398
7903 6749 -394
7880 6163 -547
7488 6146 516
4256 609 -148
1294 1093 925
103 4806 -75
494 4384 -945
8670 2133 -486
882 6803 773
5882 3376 119
7457 5888 -691
5673 7536 -524
1456 3521 693
2366 5387 444
5296 3075 -760
1446 8271 980
6069 5319 200
1025 6343 -654
6218 7461 -845
1136 5808 928
1182 6879 953
8160 6574 -449
4271 1110 -965
6125 5620 -762
2059 2554 -645
1626 8598 -161
1319 1080 -367
1444 8551 291
6172 567 933
2365 1282 -284
119 8790 540
6142 178 683
4138 916 842
4187 1026 -627
6232 4649 925
7352 8309 -36
66 6058 -459
1587 3863 962
2176 4897 141
4188 8344 -583
6541 951 -184
8261 4546 735
739 4516 -296
2943 2874 -815
6069 4793 -880
6861 5669 773
6757 8768 -635
