9356 28222
6362 7817 613
6677 2508 -133
4727 1274 18
1334 5590 -215
2636 6961 780
6652 2893 47
8109 3994 -196
2293 1028 -14
1400 7785 111
6984 2639 -590
5730 5653 889
2945 7653 254
2239 6494 764
6798 507 -201
6605 5249 -252
3525 960 646
2883 4351 842
9123 6584 957
4108 8685 444
4792 6081 -125
2889 1141 -38
6551 3543 948
9001 9125 149
1763 3401 -224
4255 8144 42
7123 5853 -807
8753 1964 -593
7030 3496 976
8499 5781 -668
1330 3179 -24
6302 4474 -70
2995 5344 771
6500 9191 868
5387 4196 376
6962 8664 -738
6505 2909 255
9259 242 -477
217 6980 650
5154 759 -2
8401 3108 -925
4589 6739 447
9299 643 -310
8278 3651 -598
2303 8761 -345
5270 8319 -82
5873 4802 -203
7910 8414 -30
2888 7536 -625
2968 2941 457
374 2067 16
1990 8235 -122
2138 3963 558
559 6888 -797
3968 4784 -53
8229 2842 -509
4056 4239 631
2698 2831 963
6214 1522 -267
9255 8849 -149
7021 1502 -681
6940 4468 -366
7790 2232 725
2642 4720 598
6641 3297 -277
8760 1332 352
74 866 -398
2977 6908 139
3982 1907 100
5262 412 99
1392 8255 -699
1284 9054 -45
1048 4896 599
8887 3969 998
1633 1543 -558
5223 2244 658
6746 2947 917
4456 5638 74
6483 7452 -822
4272 6008 461
8830 5909 -81
2014 3791 356
2187 3026 296
5026 2004 135
3461 4766 -547
771 7398 30
4529 2281 130
4077 8956 -851
4170 7448 10
7558 6304 716
8746 282 161
8520 6164 0
8780 4438 854
5313 8773 -920
5285 2549 146
3741 4620 -541
4430 357 -563
7675 1524 -386
687 8758 -652
3565 1464 -841
8050 6962 -108
3579 8022 -276
8862 6897 -641
7149 4160 -502
9218 121 61
8121 7830 -970
8688 4074 868
9329 224 -994
734 7915 344
4033 1349 355
5358 7311 721
1465 3946 784
8555 6856 415
5974 2430 -459
3490 1006 -378
1658 8550 -561
4260 143 214
9225 8835 -940
1492 8368 435
8571 8372 179
1985 2264 -743
5475 3875 -963
4119 2639 862
7642 5985 -99
2833 8297 376
4779 1389 854
8179 4714 843
8581 6050 -746
7371 7163 -179
7130 7393 69
8860 8952 -165
4682 8548 -374
4099 8432 -810
7973 412 568
441 6818 778
8787 5807 843
7612 8856 216
2956 5776 275
2263 603 659
8258 8053 819
4850 1450 395
1722 6503 701
3346 1184 -211
3727 9098 642
2101 3843 -89
5920 8340 597
3045 2493 111
8001 3188 -637
60 7817 154
9168 8856 -169
4771 4406 -213
1974 4326 985
7337 697 -427
8095 1330 -473
8044 5780 577
5459 3767 533
5307 3920 367
3757 3671 537
4550 3694 -161
4819 1468 671
6723 6318 880
257 1089 -527
3793 7549 -630
4873 2151 927
65 6193 -999
103 5225 -53
4435 2873 -669
3732 7609 869
1434 1833 555
5129 6234 700
2556 1135 -563
6169 919 757
734 1542 -562
6510 9007 198
4358 7442 52
2371 5690 -372
7442 9289 578
3911 1087 945
1297 7039 -284
1585 1154 259
2703 1693 -288
1671 6546 -643
520 1282 200
7717 5215 -105
2999 6927 -737
8334 2034 529
5899 3814 -415
7431 8516 -418
8844 2639 -547
5729 9097 -374
7904 7376 -340
4637 5558 388
2788 3468 548
1611 5221 974
2910 9152 -519
7926 8373 971
8888 4022 -560
2951 3431 -566
701 828 985
638 1695 -757
7504 3868 -842
9103 6391 -661
4983 4948 298
7416 6695 328
8563 3034 415
4686 94 -166
4655 7138 -837
3523 2805 509
6756 6308 -181
5021 8770 -186
1693 8230 -285
5097 7518 -75
2896 7439 259
5030 2852 -1
1056 2026 -944
6383 1880 -39
4040 8143 -536
7240 6911 -33
5358 1673 354
3128 2095 -79
6588 5886 991
858 5114 -2
838 4140 735
9033 1921 12
3804 8410 396
5087 5361 568
9024 2339 -829
8467 1089 -536
5967 3902 332
1283 541 -732
5468 1468 -887
5886 2954 106
5510 4162 -381
8076 1704 -553
9305 8198 -161
3052 162 -492
5627 5630 -231
8496 8607 -910
2902 5558 880
1885 611 -439
5116 7478 -501
3419 8793 911
4774 2161 -227
191 2040 -428
9189 8854 431
952 8348 47
1689 972 835
2020 6083 -209
1508 3055 953
2117 3501 -601
3979 8815 -488
2052 6701 -78
7107 1916 532
4587 4378 -448
2197 6425 -732
9011 7231 -198
1637 1684 404
2959 3709 831
2604 773 271
1937 8291 747
2248 4938 790
2760 4838 -693
3451 6609 222
9160 6737 919
2471 3315 945
8338 2980 -330
4075 2271 753
519 4174 -853
4118 8839 943
3375 3644 846
5115 4886 453
1935 796 -591
862 3555 -343
7607 1194 48
1628 2966 -494
3689 4774 -298
5924 2015 -737
892 2821 196
3630 592 -373
596 4671 82
6481 6199 -538
2478 5833 134
4517 7007 552
9347 2465 585
70 3747 -692
4794 2697 -638
5550 7806 -618
58 1460 618
4641 7777 -389
519 7622 592
4871 3715 544
2960 2760 -476
5554 7070 316
7179 8757 587
4710 5968 -180
1371 737 691
4393 1380 733
8609 8879 -845
5840 8707 108
7002 2153 636
9197 4557 479
1590 5113 440
6824 8663 831
6301 2499 923
8520 982 -46
4650 7607 -322
6702 7803 -499
4361 8874 660
1443 6354 609
709 5061 921
5074 7209 873
2086 9159 213
729 443 960
8539 8231 139
76 4155 685
1276 6341 10
159 3916 -965
3307 4745 253
5538 27 -687
5069 8973 770
5500 8794 941
946 7514 -532
936 5381 365
5067 3579 191
452 7562 -719
5894 306 -188
1059 585 429
7722 5732 654
4046 4668 784
3821 6656 674
8820 575 -252
7173 6505 -875
9224 727 -710
3424 828 434
2139 3874 133
5017 781 304
2157 5725 820
672 7762 156
4064 2506 481
5478 802 -647
47 1355 446
9238 7456 -562
9346 4485 614
1156 3455 843
4841 19 5
3929 1262 445
2681 6009 -217
1550 4749 -755
4128 8722 424
4390 2236 243
134 7935 -690
4924 226 -628
6425 6233 580
701 7154 -421
3471 1699 -5
8672 2820 -559
6050 4786 -380
7617 4124 -782
1192 588 -901
5594 2515 952
7134 550 79
6207 150 113
8217 8922 608
1358 6874 472
7959 3645 -787
510 9253 486
7922 9097 168
6328 8303 450
5724 275 733
294 9200 280
1981 422 -524
371 6178 835
2620 5982 869
2774 4392 707
7507 2401 297
2374 8732 392
7353 3392 -583
5343 3137 352
8179 4026 339
8045 8385 674
1050 8609 872
8996 8311 40
8547 7737 723
7729 8533 916
8655 326 985
3466 2539 878
7119 3857 -420
623 2735 455
1404 2632 934
854 1780 402
1384 328 -495
4366 5213 574
2066 3703 965
971 5072 -552
6339 7630 -832
2920 8255 575
5062 444 -312
73 7613 -482
4878 978 -608
2350 3349 -400
995 6496 -453
9132 3691 -366
4198 3710 433
1464 9217 -379
8749 3532 -598
3117 4365 -838
5283 2745 -283
5592 1772 684
7529 7464 192
4533 6810 -403
4485 6819 59
6937 4947 -414
9243 7815 -376
7202 4569 278
914 7310 732
9017 407 754
4171 8750 -926
7356 8436 -247
188 1100 -228
2144 6793 -910
7690 3406 -910
8949 6301 -662
3094 7991 -42
6450 138 -878
6261 3472 -143
8226 898 990
3169 2755 131
655 6523 -780
614 8388 -402
7638 7646 -967
6012 7371 62
5652 7316 433
3291 4087 396
7581 5870 651
3645 7041 -224
4218 1925 816
8256 9150 265
4041 6347 -720
5899 3672 766
699 9087 838
2235 7764 -419
4106 5195 -262
3587 8233 -112
202 3465 -896
5860 6200 915
7423 801 378
3467 7152 -921
4995 7585 -36
3083 5208 481
9008 658 -941
7044 7261 -35
7394 7912 -346
4773 2830 336
4058 4989 37
3583 2418 75
6564 5438 557
7815 6912 -359
8688 3315 312
2551 9242 361
6112 5688 -891
5715 5681 -434
3599 3804 -603
7402 1679 -82
3619 4673 993
640 9185 873
4445 4451 243
6214 4259 179
6518 1172 708
8265 1581 -344
8863 5844 -472
9014 5349 611
4730 6843 832
7399 1660 -516
1198 8796 -585
4261 9215 666
4043 643 251
3109 2822 967
8705 5976 -703
8236 4659 943
915 5015 -821
6463 3852 457
9344 1298 -943
3935 1362 665
1733 1225 752
8691 6337 941
287 5080 91
404 2854 221
3164 9298 -690
5796 4873 -987
1405 7978 426
5624 9320 -922
5733 6295 -313
6957 8380 408
1838 1174 716
7608 5372 757
1541 5668 -370
3830 7679 981
9286 5773 208
2481 1376 3
5376 5371 54
6020 2894 282
8695 5162 528
1129 8276 -862
8734 9166 -98
4297 8308 647
192 3232 701
8322 8533 -790
7501 7859 -154
1466 6953 -195
1077 8906 -90
2428 8927 -470
8656 5921 951
5969 7155 -866
8937 8640 789
8636 4294 984
4815 1703 -330
3070 2917 632
3572 5881 992
9339 6349 528
2212 7294 939
5485 3556 -721
4197 2721 118
9104 417 235
8004 8405 966
8430 4344 -870
3947 3560 463
5599 7052 -786
74 7015 -893
7589 2960 713
7201 5875 810
7216 3086 -401
211 8623 416
3961 2174 -39
1531 8133 57
8682 92 -320
4131 6913 878
6758 4308 560
18 2848 566
1193 2630 -114
991 3259 645
10 5832 -990
3701 1100 380
521 3515 272
511 7654 402
1625 2552 -402
4308 6941 506
1029 1783 609
7145 2182 -872
8611 9212 -210
8109 1060 -608
8332 3126 863
3998 3993 -488
2548 8871 908
3718 8633 -719
4104 1458 455
1432 6070 897
921 1213 -724
3225 554 -969
4306 1537 90
89 16 608
6336 6392 892
4391 661 -609
713 2849 -322
3928 7035 124
7606 5160 108
5976 2669 892
5627 3875 -840
5268 6019 -120
7522 8087 555
4327 3329 317
896 5522 228
817 3153 578
5925 2760 793
997 6715 62
1430 953 132
1323 8140 195
6006 5894 558
356 5470 954
6682 5601 263
1824 5816 -550
6977 3888 -231
4906 1673 516
3731 1048 240
8826 2726 -206
759 317 427
8552 7087 421
4995 3407 623
5117 1468 188
7701 6440 -558
3154 8456 319
8885 8604 -222
7548 4193 -953
255 7515 -598
5257 7554 421
7872 5886 253
4855 3186 -628
8977 8940 918
6009 2531 800
5 6697 -463
2192 8870 -692
2857 6226 190
1741 1630 -883
9294 3459 750
3078 3709 30
7243 3261 -963
8856 9345 -545
7572 8966 -362
1787 3939 -15
4977 3908 330
2927 8189 -363
5971 5745 -948
2260 7586 -857
9323 7642 462
6195 1755 -390
8967 3887 31
7222 5163 -384
4411 6768 143
603 882 -12
5192 5808 870
5453 5117 195
8477 3033 300
4250 7521 161
4255 1444 -633
5917 3142 560
6074 1678 -443
4008 6936 832
8655 9001 -184
2449 9350 856
141 999 -302
5184 9099 213
8647 6329 -314
2435 3824 -484
4376 7382 212
7108 5551 -478
5190 4064 -502
6943 7638 68
4609 7444 15
1376 3063 -499
551 4955 463
3615 7098 -63
5356 4156 372
4065 473 83
7636 7314 818
5660 3851 -777
7068 4295 866
1074 440 -49
8599 888 396
6255 807 551
7699 6786 159
8452 5474 299
7321 6789 -257
3518 3183 56
7392 1510 817
8334 7438 760
7683 2920 640
8485 7716 -751
3151 2529 277
7110 9267 -915
4397 6993 -870
711 2870 -404
1886 9325 -765
4534 3384 904
7840 2792 -928
4334 1818 -234
736 5236 133
8310 2477 -676
956 3789 942
8972 8632 523
7231 5327 774
2514 5751 474
8869 1235 -279
8621 6788 297
1210 85 -524
9141 4555 -677
6773 1021 30
8863 6080 439
4430 4876 952
6139 6393 -708
7540 2187 -109
6000 4930 797
1210 5094 -769
180 2990 542
7328 1132 614
8246 3798 -633
209 9026 459
8098 6313 -974
3557 424 -825
2975 7169 417
1065 1903 -962
5169 7151 38
358 7926 -672
4946 2708 283
6432 1836 -154
6242 2086 409
9239 903 -790
2631 2928 -259
5520 2973 -673
2984 5006 -12
3008 2104 -86
394 5709 -837
927 828 -441
2746 3028 934
6319 7163 894
8318 7314 -169
2004 2737 829
6055 4526 -251
897 7163 -297
3693 6218 -727
5230 2216 -291
4425 3924 758
8814 4205 -912
8964 5847 186
1221 2549 438
6574 9126 574
6466 4659 411
3913 3645 -612
8503 2794 -661
8038 6068 745
8041 7090 75
3025 5677 -393
6733 6515 242
5883 6604 -102
1434 152 806
6826 2056 80
4202 2487 242
1053 1914 757
6757 7168 -679
3578 1900 -215
4327 3225 -966
4060 8021 831
1929 1855 -856
1907 7650 266
2388 166 -283
936 2736 -15
3453 8111 839
998 3819 576
6381 1665 655
5608 3279 893
2537 9261 73
7170 298 591
1186 4793 -377
7169 4055 115
6282 9138 -225
6624 4737 -958
716 5181 -259
4476 5321 73
7262 823 256
6642 1754 -1000
6145 8472 -137
4700 3930 333
5706 3232 830
3853 6055 -57
878 257 -922
4822 6164 -566
4262 6299 869
6201 3703 885
3668 4449 532
1907 7511 406
9353 3197 -366
3812 5454 -780
8646 4866 211
7479 5468 -257
2612 6017 -22
6220 734 868
4193 4699 -672
847 1651 331
8044 7194 -336
871 3221 -644
2652 3356 -73
7781 4136 -605
8397 6507 6
7492 5505 -392
6022 7100 916
4610 6577 -952
3817 8007 50
4687 2231 297
2750 4398 194
8441 358 -194
522 1915 -429
4640 3781 58
963 2109 569
5011 8620 -958
3629 1446 -515
2488 2549 958
4829 668 307
2019 3958 -619
7905 7065 435
113 7004 63
8700 4398 -773
767 7007 -906
4447 5879 648
509 4448 -130
4064 1499 981
9154 7419 354
2548 7656 432
3908 3444 -281
779 1460 497
8131 6578 -654
3741 80 -519
362 6787 774
3411 8766 725
4312 5863 36
788 9105 580
6884 5799 460
6390 5130 979
6770 5798 815
5045 3470 889
2469 8209 942
159 150 645
7121 5860 431
1346 2955 -983
5197 8994 783
1605 26 744
7359 2405 -361
653 1799 -247
6079 4037 -445
5891 7785 641
5906 7010 -133
889 5100 -618
6977 618 720
3439 2916 427
6515 271 956
920 4490 -972
2617 2004 226
316 3 549
