853 2632
661 719 268
647 314 624
538 199 4
766 296 130
153 715 20
342 88 841
164 720 204
646 217 41
497 272 691
34 626 517
23 595 574
648 843 798
532 671 51
689 778 369
345 719 767
445 786 581
507 493 381
122 29 526
502 244 414
670 363 898
796 607 355
478 392 486
230 527 290
853 822 504
627 639 701
784 618 301
456 310 54
307 283 653
53 14 463
581 819 32
665 392 2
437 394 311
624 453 586
776 140 320
581 104 236
483 714 543
391 587 22
250 206 787
233 736 368
240 453 35
63 66 243
696 279 52
102 74 88
228 704 249
340 18 858
696 398 317
49 813 855
63 293 744
333 757 23
531 742 51
758 361 782
667 215 39
455 804 934
165 821 790
677 815 113
265 245 387
53 421 577
128 806 582
197 242 733
605 730 650
253 19 718
656 771 171
342 241 929
754 507 749
304 361 240
497 754 799
512 66 84
270 637 842
216 52 433
673 740 880
612 424 782
454 137 90
364 357 917
424 310 939
81 592 150
304 160 158
5 31 735
79 193 296
501 78 312
28 90 555
230 562 306
78 633 331
537 41 150
782 337 790
832 343 830
468 214 379
273 508 135
413 226 227
54 378 86
61 657 305
705 77 372
270 664 326
510 228 728
424 472 437
781 630 347
502 297 931
610 847 783
86 579 99
711 105 740
443 826 583
315 750 828
697 735 627
274 118 977
189 422 691
725 759 975
396 283 113
57 265 570
513 98 130
237 750 419
406 262 333
50 780 698
747 520 769
382 474 120
427 126 253
224 403 213
635 93 886
104 295 866
821 248 757
816 284 292
749 162 667
396 292 326
669 288 696
677 425 304
628 443 908
221 686 567
423 429 353
528 638 569
207 189 216
256 242 287
169 606 305
252 453 195
304 738 414
374 702 770
539 519 613
252 663 709
157 778 737
178 767 787
832 566 251
244 360 421
544 128 273
223 572 595
242 35 622
488 308 739
55 687 32
57 590 692
324 290 410
181 533 33
622 267 515
535 630 157
298 792 19
756 523 724
801 744 147
392 441 448
245 362 503
273 326 78
506 792 852
488 529 704
720 134 862
75 637 325
593 304 55
735 174 878
1 286 677
781 98 309
554 646 737
120 218 938
709 528 624
220 418 496
194 851 488
482 640 196
524 433 546
831 686 144
730 525 869
77 666 898
763 588 815
716 741 218
135 425 624
729 685 573
381 444 222
125 311 880
697 425 292
152 507 321
137 584 649
437 260 212
359 205 607
385 165 870
648 401 185
163 180 478
468 617 375
47 812 83
235 654 580
703 710 151
185 710 247
135 302 312
21 358 495
734 173 280
779 828 976
160 168 458
322 300 845
266 550 638
446 74 109
432 488 609
535 98 529
620 115 824
119 657 447
689 807 446
262 659 838
579 796 250
499 363 637
227 230 444
308 518 379
436 278 633
284 367 213
39 416 562
298 757 126
339 260 110
418 45 506
333 782 534
324 764 634
610 684 291
663 504 998
575 622 362
92 212 105
739 325 710
341 645 954
737 165 232
796 229 969
282 332 305
585 79 623
526 706 792
586 202 997
369 398 961
274 468 435
81 792 89
698 599 418
160 33 895
773 204 948
806 711 837
572 407 484
223 259 928
203 548 934
495 732 380
710 238 492
389 395 309
154 637 191
459 710 909
313 586 142
777 1 94
622 794 938
259 210 632
118 563 1000
597 740 389
740 243 696
121 829 985
593 717 239
434 175 792
529 535 847
150 37 597
218 363 329
599 579 708
833 610 34
294 527 757
167 94 539
18 803 978
32 306 849
319 433 252
397 124 847
516 279 845
838 362 297
737 279 622
807 349 613
537 601 552
39 622 895
34 589 560
269 724 555
384 192 904
144 223 141
199 528 24
430 4 912
365 623 985
712 774 487
557 309 745
320 673 742
30 225 24
788 30 705
310 109 553
194 151 885
786 588 915
829 634 19
275 92 848
198 847 309
632 783 319
469 790 290
797 454 212
216 395 281
391 727 611
453 169 795
488 272 669
810 733 646
697 442 802
395 539 48
252 331 334
1 651 137
781 774 693
727 593 306
529 354 225
97 702 962
512 485 500
177 799 5
745 603 503
730 218 107
835 18 686
258 470 577
386 234 302
366 261 642
337 741 93
422 129 243
225 214 656
819 236 177
61 258 888
228 802 766
244 412 517
305 356 759
84 415 154
722 651 987
614 234 283
828 343 739
247 548 623
512 447 725
217 286 269
344 647 324
619 86 719
811 718 328
582 516 396
2 5 853
63 438 966
837 496 852
684 760 611
285 787 8
738 535 375
70 615 549
384 823 136
782 165 564
454 535 372
281 583 197
660 240 174
408 96 875
89 469 574
139 527 407
217 199 666
67 507 709
578 789 715
90 138 602
406 99 919
536 236 157
497 130 240
824 473 253
714 224 59
31 9 529
772 107 113
727 344 905
64 169 212
51 209 77
658 255 615
286 786 700
541 614 616
676 767 996
82 129 852
487 122 582
680 179 319
423 739 617
764 500 315
510 813 751
771 667 792
379 371 422
267 558 255
234 408 626
121 148 458
454 811 785
639 596 632
17 47 320
80 609 780
563 661 298
249 108 30
433 564 329
376 644 189
651 791 288
714 68 409
617 567 892
631 43 371
139 585 198
433 353 377
384 723 592
260 419 470
853 53 186
497 773 250
776 497 305
747 257 1000
251 541 389
847 265 486
574 777 328
272 650 664
460 523 714
146 135 872
303 850 840
391 633 431
788 231 97
490 526 294
85 593 29
135 39 879
465 703 750
87 203 864
651 226 198
402 518 253
541 265 248
309 791 228
780 315 237
17 51 181
412 668 79
155 810 327
450 222 372
198 461 188
552 113 912
434 143 127
510 186 524
236 656 862
419 65 163
499 175 507
724 628 998
595 818 114
5 359 977
805 30 893
844 566 554
34 107 62
484 832 780
687 51 568
503 691 998
579 162 320
627 5 778
331 556 899
449 347 106
615 233 338
557 274 241
52 772 518
32 424 526
762 654 207
126 421 927
495 789 170
602 594 672
528 441 993
172 657 163
27 287 121
840 745 354
844 168 411
182 473 141
682 723 658
493 26 649
828 163 522
481 248 608
747 53 664
170 491 249
382 565 883
357 131 370
375 261 481
25 769 668
46 366 543
638 414 987
156 496 732
537 722 613
112 802 26
543 151 159
473 367 121
457 368 537
369 673 490
753 765 935
204 805 262
647 414 532
846 155 220
560 443 34
777 295 61
713 219 294
139 427 680
438 282 840
189 735 305
16 191 962
595 321 860
16 41 810
227 560 627
474 698 511
42 502 294
802 657 792
770 656 118
810 841 46
142 575 667
600 87 963
176 515 395
576 207 942
138 146 689
402 281 422
364 755 747
567 797 5
71 390 771
260 232 715
470 442 680
442 265 411
117 291 623
29 406 834
733 126 911
77 479 630
251 739 869
765 438 665
719 756 339
40 659 996
817 288 977
162 615 632
705 15 253
469 814 672
362 440 5
756 807 998
426 48 108
201 564 465
37 196 472
814 721 820
786 623 974
691 775 70
54 429 956
518 279 417
830 680 236
485 781 951
687 505 626
161 849 787
737 540 183
789 756 338
582 122 130
449 35 608
688 161 205
285 523 276
16 348 710
314 568 1
60 285 579
85 277 187
302 466 159
494 678 297
701 15 558
659 473 1000
603 308 280
124 708 149
480 292 260
843 377 49
611 824 235
79 124 997
31 724 468
629 412 785
747 117 401
45 620 322
94 176 998
88 776 761
290 103 907
81 184 116
571 153 903
343 99 937
233 312 913
775 836 376
685 368 18
797 169 605
53 520 776
750 55 883
324 580 510
125 588 861
320 435 524
650 684 812
170 23 174
333 355 808
571 848 441
653 568 553
593 155 413
582 782 521
319 300 1000
80 585 974
710 414 111
57 417 482
377 465 412
620 120 315
304 312 446
673 59 162
279 765 977
236 697 584
360 277 103
402 583 521
807 39 390
790 64 228
373 308 105
546 395 878
822 454 362
812 223 493
194 369 24
24 67 704
686 91 678
527 3 415
223 581 391
837 737 842
389 283 300
571 633 505
651 692 642
4 1 743
372 349 983
678 648 904
442 425 329
836 497 775
311 593 617
396 697 276
525 537 140
157 805 393
424 242 502
594 244 935
376 620 444
220 22 357
10 735 507
494 215 114
115 470 157
183 736 430
701 157 104
255 745 796
200 134 576
829 598 244
812 263 49
744 244 376
468 788 53
350 654 108
801 218 332
252 230 614
235 9 466
310 715 372
608 724 898
57 322 423
133 748 377
702 311 745
651 114 88
653 437 839
785 778 131
601 83 663
837 512 953
221 537 147
290 635 128
39 100 134
829 439 482
345 55 396
633 107 625
821 693 92
232 507 829
286 342 365
390 141 805
678 614 316
497 546 294
51 523 929
238 539 711
464 822 536
745 469 887
666 828 238
24 443 230
480 798 557
213 398 728
625 245 330
227 503 525
278 89 473
382 675 313
10 274 653
454 435 411
820 36 222
42 250 787
26 262 336
425 247 581
49 460 331
333 664 673
838 84 257
496 149 758
764 70 768
833 807 444
182 563 690
257 78 363
397 12 84
624 777 621
64 261 344
390 338 869
823 63 168
792 336 223
777 279 29
519 303 93
790 161 969
584 421 165
503 228 739
387 11 687
275 273 75
718 248 683
297 759 752
182 48 952
105 823 574
11 459 250
175 811 490
397 643 375
462 848 619
666 530 802
710 257 1
77 27 977
217 113 600
546 75 531
347 773 887
10 477 697
378 6 381
277 176 111
697 695 195
275 812 555
191 544 386
210 320 832
70 455 871
590 78 409
9 245 396
585 31 78
525 479 643
641 20 756
198 662 278
753 258 76
348 702 987
348 729 119
143 386 718
338 358 296
295 26 166
851 627 418
649 401 586
571 517 114
161 197 55
183 329 936
824 440 122
623 215 597
251 314 635
803 105 791
301 396 23
254 389 220
819 791 429
53 345 891
407 725 554
773 96 157
186 40 851
529 720 255
494 337 872
751 425 954
741 434 223
816 465 95
804 183 615
6 822 897
311 608 9
613 777 554
117 194 730
165 6 252
594 791 742
471 182 542
9 128 338
99 479 679
334 727 539
740 217 977
539 713 180
414 781 852
624 320 208
820 330 65
734 649 633
274 668 361
30 703 392
509 579 830
625 551 297
146 686 348
593 579 913
646 827 710
842 685 711
94 487 800
555 639 792
308 107 42
303 8 532
315 50 589
361 131 240
220 614 670
606 763 404
623 30 336
628 846 980
272 77 63
184 208 685
617 81 937
714 397 652
208 249 580
542 616 907
82 343 614
833 74 111
645 598 432
482 82 700
809 546 997
559 320 789
28 816 525
91 771 932
49 439 691
53 135 720
54 72 860
707 186 648
591 366 689
37 772 629
345 575 366
19 735 791
529 294 509
622 804 522
247 602 304
763 690 728
776 532 698
60 758 871
803 544 5
357 824 397
427 434 720
107 248 81
274 807 871
291 701 559
137 104 680
362 119 128
31 708 492
570 133 721
710 673 209
245 19 42
169 221 189
594 678 144
232 233 141
76 112 200
577 781 383
293 715 868
561 762 941
80 375 522
465 385 108
406 434 62
174 221 497
649 846 466
306 14 275
340 105 223
333 807 61
2 26 586
780 405 317
266 842 234
504 793 750
575 19 510
759 26 959
433 350 14
710 699 888
37 188 657
25 444 320
383 548 508
782 474 557
789 43 725
116 344 86
699 613 143
466 428 870
240 420 277
388 542 518
606 582 184
403 318 310
380 57 848
192 544 66
553 106 136
474 588 323
805 132 605
128 418 833
89 636 555
756 737 438
199 762 131
13 595 728
714 293 244
196 270 365
844 779 479
215 330 435
42 122 455
67 578 355
574 112 631
244 755 498
744 113 366
95 782 351
255 73 751
295 332 987
93 404 707
568 668 651
377 577 107
773 619 193
256 187 931
18 547 920
236 416 878
236 285 338
270 299 33
532 679 556
459 104 908
292 380 422
520 598 874
350 662 761
693 763 747
71 487 524
744 431 178
406 16 791
41 813 779
31 333 392
374 795 981
381 235 351
473 623 196
486 326 825
819 130 174
408 614 422
841 751 115
777 479 436
370 694 166
211 123 406
233 11 336
157 379 5
405 285 93
853 334 979
12 80 290
386 251 45
593 763 404
657 277 564
723 349 483
182 149 151
651 792 160
417 589 297
559 143 899
89 602 281
571 500 676
312 187 252
95 675 968
144 59 859
279 632 963
188 586 347
270 819 229
264 199 954
481 183 906
741 810 259
746 729 714
212 209 758
333 130 946
787 708 646
710 316 751
1 240 490
619 412 3
176 164 389
252 459 965
662 370 383
347 348 427
210 753 778
304 318 146
487 713 246
702 704 190
806 749 304
108 343 393
809 155 399
239 568 751
366 250 470
696 52 619
106 562 958
183 771 618
479 61 438
427 347 112
559 581 850
653 680 946
721 435 654
839 484 56
478 407 344
523 396 859
527 90 643
369 470 789
681 300 783
576 177 179
648 617 590
124 536 87
516 373 283
736 276 946
626 595 780
796 125 958
17 195 193
741 650 548
390 169 143
25 445 553
218 720 338
135 376 218
140 355 186
137 224 689
146 102 521
462 441 835
392 261 495
148 276 591
309 717 928
579 334 230
491 371 294
128 6 907
499 535 823
765 619 239
411 821 600
82 159 506
214 148 684
123 378 397
126 744 957
351 369 561
795 652 493
666 683 12
138 195 698
793 780 914
327 215 341
661 698 765
748 834 37
715 496 987
411 154 559
49 756 795
519 71 889
1 147 792
118 229 969
166 50 954
833 710 503
349 60 256
641 517 845
312 214 44
294 90 359
355 487 128
249 293 7
315 136 981
162 757 651
634 289 610
303 196 188
562 397 499
642 265 958
63 463 575
52 408 432
328 200 750
180 761 589
170 554 644
765 589 12
45 195 638
692 109 981
222 101 303
816 831 726
338 517 29
358 269 90
280 816 628
758 554 83
104 3 187
33 253 308
161 290 305
449 535 386
584 745 909
424 809 692
162 754 696
343 259 759
306 98 804
439 168 792
613 823 456
376 543 31
843 277 32
473 247 10
367 770 5
189 440 396
537 371 112
847 767 111
521 696 125
671 643 13
813 317 814
560 224 967
745 70 819
300 387 42
785 317 585
394 487 554
155 655 980
717 503 945
544 718 712
7 456 592
147 67 484
754 638 173
88 204 741
265 275 579
267 280 970
325 807 471
660 441 147
546 765 532
730 647 125
414 438 282
534 488 870
595 359 127
6 409 10
362 55 735
766 707 157
332 131 730
275 631 615
213 186 341
550 291 344
557 491 54
599 7 989
624 294 99
652 164 507
721 317 1
582 210 304
849 553 393
473 241 876
528 97 13
17 466 576
726 49 805
720 241 478
373 76 401
755 726 543
723 366 363
588 831 81
328 700 737
390 615 730
799 711 300
497 193 77
51 719 788
616 726 514
262 464 55
269 300 867
239 79 307
572 397 543
533 109 641
219 224 830
27 343 70
44 253 329
398 467 496
5 800 417
636 333 211
170 629 67
669 85 225
336 598 546
7 539 216
405 681 665
470 715 651
760 272 877
132 121 871
370 706 649
22 210 651
225 795 169
744 295 976
734 78 194
559 150 578
493 784 873
558 222 471
421 344 966
328 194 28
340 810 735
292 778 948
53 98 883
847 811 692
108 709 249
553 434 294
450 18 527
272 390 131
108 362 625
466 350 188
337 289 775
401 139 129
600 167 288
76 810 205
793 547 921
672 120 287
630 565 864
16 354 290
614 628 909
399 345 437
273 621 976
752 771 987
828 604 407
848 714 446
650 348 244
538 530 920
420 362 804
81 449 190
99 602 148
607 490 758
2 492 531
112 506 142
1 283 435
321 524 616
555 675 118
841 492 522
691 546 864
167 719 927
642 637 457
212 580 653
833 556 271
553 264 489
530 465 669
555 557 818
52 123 230
487 643 745
679 645 14
852 391 434
133 253 462
443 346 652
734 19 538
512 464 293
546 249 278
110 117 481
564 520 874
389 850 98
217 430 366
826 673 817
630 492 603
510 327 69
390 182 404
340 651 170
472 655 949
89 735 722
95 362 689
845 650 393
467 342 834
405 549 171
711 92 336
690 401 706
836 418 516
30 103 779
336 36 814
20 327 43
640 568 271
554 239 911
64 210 760
721 570 24
793 684 833
275 293 771
57 291 641
481 346 229
188 550 83
417 87 243
540 821 302
258 584 471
401 677 372
453 209 544
740 625 878
397 68 34
346 727 854
154 51 704
402 734 902
539 610 621
319 289 912
263 779 303
203 573 170
120 622 922
658 486 313
315 229 589
554 481 765
75 219 451
329 342 915
361 425 853
356 389 435
702 704 278
665 516 558
731 247 848
196 370 702
281 518 749
251 331 324
502 282 220
475 120 410
7 607 750
264 515 757
719 453 801
40 582 256
11 294 86
628 810 483
351 458 333
277 55 855
333 437 134
265 367 29
385 545 139
772 684 302
672 711 393
444 453 100
563 129 148
4 618 25
771 830 341
75 499 585
32 457 613
544 478 205
188 420 360
65 447 952
298 640 165
830 250 89
258 687 321
257 367 466
179 382 257
537 834 310
314 794 585
830 167 669
43 850 100
110 189 450
189 389 346
589 285 715
65 304 366
402 217 344
188 849 688
24 45 86
288 321 172
165 709 628
434 443 267
580 340 582
529 86 92
794 266 149
421 462 525
837 556 96
649 290 706
157 180 627
696 422 605
502 748 739
780 764 404
496 547 68
118 494 512
646 835 169
109 431 948
455 45 253
121 31 379
777 166 209
641 817 234
85 499 601
26 94 760
598 616 888
827 281 27
753 72 629
241 311 532
131 35 103
282 118 106
797 703 800
198 84 651
90 753 886
628 673 431
251 84 347
648 820 345
811 39 300
300 33 21
49 681 102
219 665 225
549 261 916
786 76 169
53 789 418
374 636 631
670 368 209
721 827 376
823 212 813
324 760 680
186 622 189
452 10 752
484 831 167
281 395 764
151 414 965
853 705 234
97 205 24
534 379 338
623 79 988
530 208 540
307 313 511
117 24 513
824 707 175
615 464 287
384 456 245
337 645 571
774 566 182
383 264 983
116 167 635
429 418 620
526 90 770
225 454 484
668 220 587
795 397 596
18 335 318
356 536 856
222 25 192
774 124 196
388 615 369
179 499 76
665 179 219
831 795 134
416 194 944
738 32 733
835 383 984
282 124 922
1 575 696
568 377 163
426 71 862
202 447 910
549 170 424
695 673 146
588 356 240
234 389 131
638 76 816
241 461 519
484 4 952
294 219 572
321 245 599
570 246 727
15 384 794
9 22 104
643 461 554
347 493 882
486 27 430
284 82 120
453 612 651
183 361 723
224 743 777
350 431 265
779 730 323
335 729 298
448 598 885
337 720 558
128 467 584
196 619 784
167 45 970
260 329 783
292 837 749
645 59 671
573 201 974
215 596 122
677 390 832
579 157 53
147 586 366
836 231 429
516 208 904
825 49 289
354 524 557
336 441 323
327 586 862
362 595 784
832 824 1000
254 629 650
77 761 781
515 828 609
49 846 112
846 385 624
79 724 889
688 123 519
775 118 918
713 255 755
62 704 535
718 104 427
606 738 934
96 516 859
723 493 716
286 596 219
575 555 913
820 40 474
199 566 92
186 207 773
285 306 430
785 377 904
498 216 946
123 639 447
552 564 69
763 349 555
753 117 898
210 292 262
722 697 356
253 64 468
758 814 896
471 96 509
116 84 327
815 794 929
770 291 58
694 331 77
28 598 75
569 766 60
507 688 811
836 497 802
126 771 589
391 747 190
786 708 533
680 672 881
782 337 474
114 765 317
730 93 631
570 557 17
28 552 323
651 347 943
103 334 801
623 835 143
725 364 254
268 540 217
453 330 990
276 395 535
416 764 816
762 507 82
690 108 39
526 436 750
183 266 756
427 449 28
75 48 415
343 43 96
566 264 640
595 250 873
379 540 237
28 727 100
108 584 887
551 662 632
292 199 197
278 88 578
388 95 498
496 838 9
735 263 186
776 119 255
545 585 781
295 318 641
682 155 385
278 678 720
82 291 882
261 347 778
301 8 80
200 183 946
338 13 706
165 35 333
415 530 499
20 115 634
232 277 780
530 814 944
590 803 406
454 336 717
419 423 231
272 120 438
543 368 770
832 72 413
731 700 120
103 279 897
97 524 766
312 806 170
453 126 330
57 276 623
708 300 80
759 73 349
667 8 629
743 787 791
184 620 911
853 396 79
545 630 960
480 12 464
835 788 208
142 105 609
436 264 489
261 701 208
852 733 968
591 329 898
683 250 574
65 652 442
161 9 498
76 137 278
171 741 997
135 51 225
427 707 1000
329 522 560
209 849 338
437 35 758
474 100 1
850 73 289
154 501 988
495 359 171
611 333 419
111 502 61
189 724 156
464 789 292
694 633 996
505 524 170
68 597 169
130 131 755
339 741 260
10 228 149
411 501 100
434 380 140
441 753 547
491 274 356
335 128 904
702 656 392
33 647 714
795 437 272
504 200 197
525 225 900
212 59 302
243 624 814
814 272 619
696 686 988
350 20 307
442 374 202
799 589 416
779 217 277
223 591 106
168 335 199
207 248 300
48 532 337
382 244 116
776 160 720
737 468 538
587 671 471
762 746 281
750 325 776
796 438 69
841 230 439
484 774 652
362 689 604
417 439 330
230 533 390
540 119 613
781 166 78
150 171 443
710 509 966
241 569 118
501 416 346
94 510 938
286 275 984
379 580 31
810 133 422
834 790 21
352 549 917
810 668 883
241 827 333
433 589 604
778 116 916
761 656 29
397 596 545
282 169 734
71 332 774
586 66 307
288 444 932
38 19 84
394 187 447
499 73 13
189 3 221
281 695 459
712 741 722
471 623 586
142 183 228
832 343 986
232 311 825
662 423 815
252 95 845
87 791 765
692 118 643
128 568 297
178 226 38
99 818 790
741 785 647
664 703 967
769 390 719
631 828 870
10 451 249
242 492 819
744 673 976
207 334 527
108 500 557
21 726 447
757 201 939
715 13 522
320 774 334
147 195 16
347 550 664
614 333 803
155 782 276
583 292 312
255 365 184
433 259 91
375 642 594
354 560 302
448 471 852
799 825 371
810 577 825
182 304 455
456 638 663
675 33 15
435 19 742
354 64 3
625 24 606
289 433 96
772 35 663
608 412 679
565 852 21
66 225 13
131 564 748
280 775 418
596 397 993
286 302 401
626 798 135
823 206 301
449 228 563
564 236 254
459 730 325
201 665 820
123 194 255
516 794 33
236 583 683
345 183 140
402 394 485
371 601 734
734 841 980
227 765 385
365 512 539
402 159 693
142 658 204
253 832 756
717 736 22
461 578 728
238 354 141
378 262 345
785 797 725
229 759 504
227 408 281
320 554 69
394 132 590
88 826 84
837 90 681
727 61 856
569 547 364
519 56 661
323 397 80
55 378 91
796 505 291
324 393 276
683 282 253
29 281 337
715 253 56
89 350 471
121 689 596
248 431 594
64 366 342
567 339 539
582 149 566
800 825 191
169 583 979
106 168 350
137 71 170
9 539 537
34 223 548
385 18 910
375 188 272
792 766 19
125 846 906
775 616 27
170 82 279
357 359 578
68 162 43
651 188 94
649 530 369
