8255 26635
623 5331 472
7558 1247 -284
4892 7474 586
3299 3010 -402
5079 7941 -716
1732 7249 -62
278 8087 712
5014 2603 674
1895 7150 169
4155 82 442
5324 2630 -251
1995 1774 -647
4035 5649 -328
2555 3530 445
3485 847 328
4642 1356 89
7733 3018 376
5696 191 367
415 6416 699
8040 1655 894
4572 7627 625
4573 2453 888
7782 6401 149
1889 3880 228
2691 7700 272
1960 7857 -478
65 1659 822
778 4817 641
3 5181 -463
4707 720 924
2048 4308 529
3750 5698 -790
829 4418 125
3938 3856 789
1963 8004 739
2303 2165 -33
4633 6100 -592
527 1845 146
72 6956 761
7287 7247 280
7843 6211 388
6593 7496 -178
3027 16 243
1893 5828 922
2491 4085 -336
3566 5644 -695
843 5634 328
1913 6875 409
2070 885 -338
3695 5872 -544
2154 1751 757
6618 7476 434
4940 2388 -46
4006 2550 -95
497 1279 183
4171 810 460
4467 6460 776
233 2247 -229
4100 2466 -253
7097 2428 766
259 7057 -230
2510 646 521
2271 3461 -32
3984 7028 338
5607 3750 -266
4435 680 -614
2667 5544 -709
3869 387 -805
8211 311 -605
4506 8155 110
4795 6174 -456
5110 2803 -642
620 254 -129
895 2317 443
2761 2582 181
4971 3846 -838
2862 6798 -318
4218 7564 -89
5916 1110 -854
4207 5508 344
4113 6813 -356
5973 6698 235
5054 4624 973
211 8249 735
5207 7782 -505
6011 3835 501
2243 4621 521
6240 2540 963
8205 2654 -402
5836 6394 -323
611 6714 -691
3219 988 -439
1292 505 396
8014 5396 -18
7272 3840 856
2262 4096 172
3789 5167 535
2828 6225 -502
7081 7579 229
1356 6151 -419
7675 7303 403
2240 7170 700
7305 742 -82
7486 4124 -411
7193 3662 1
6381 2990 857
4235 5980 985
114 7372 -475
6959 1704 -287
2350 4588 723
281 7165 633
7920 4389 85
7369 2537 805
6986 7608 -812
8162 3405 140
5833 5642 871
3767 770 -181
2313 2319 239
8153 2387 452
1793 8124 943
1745 7788 369
2270 1071 893
6681 6824 -664
1943 3471 789
6419 4316 -499
6935 5957 -977
4311 3698 -632
1672 7036 266
3550 4727 573
5173 7335 -274
7689 5008 -662
2334 6364 -906
3092 1299 321
6562 6012 276
7629 6081 220
3305 27 -120
395 3609 -278
6876 3626 -277
5085 3741 828
382 1555 402
7765 2631 159
65 1896 357
6991 3135 -425
402 1292 -524
7028 3799 769
5030 7414 365
3411 8091 295
4031 4292 -557
3534 5606 892
7124 358 965
3778 4438 -969
4979 7159 828
5105 3891 -353
3393 4852 292
7924 8251 -242
6439 1690 -34
6915 6756 57
4830 4382 -977
3599 3370 583
1880 4209 894
1992 843 -321
831 5996 292
4397 7971 486
257 3218 -852
473 4938 -552
3187 207 641
6403 5592 -237
6576 7127 -540
4318 4966 308
1063 4171 -476
4253 7984 -810
2697 6259 475
3159 2052 -568
3344 6592 736
7256 580 521
1720 2268 -646
6288 7347 -717
309 4045 773
1918 2044 -475
4804 7303 -768
8179 5999 739
7698 3682 -697
4670 928 -965
2757 1881 -875
421 5269 -82
4837 6547 -667
1409 2578 -415
2041 4605 -853
5444 4134 -86
5350 6120 707
5636 1650 391
6446 4513 -66
2652 1923 -796
198 3748 133
1335 866 878
2387 346 686
3685 2276 811
5189 5896 320
1490 1164 878
8088 1783 608
7698 7718 -550
3239 873 967
5435 4618 29
1516 6700 -606
7757 2543 434
4094 5674 -267
941 1764 -765
6645 628 130
2244 7714 -565
5724 7464 405
7439 7340 -255
2401 93 720
6040 2434 51
6352 6121 955
1197 7826 83
3680 7513 -779
1887 5277 -992
5142 1677 216
5191 1916 -619
3852 6322 863
2390 5282 -162
7020 7092 -871
3942 2081 168
2706 5422 613
8120 6039 49
3944 5506 708
7989 3582 -172
3393 1207 248
84 4758 359
7278 3669 91
1542 5589 206
6657 4357 353
7821 1109 469
2105 3290 -169
4724 6587 -452
6755 6860 -65
2674 3495 469
4008 6542 313
6052 1042 894
601 1844 -850
1647 7927 -11
3817 7841 -594
279 7902 -380
6869 6809 -667
6046 1173 74
5872 3194 -293
2608 4474 848
912 3475 674
2362 1129 -431
5830 7773 -588
1821 1308 123
4860 5053 304
2878 3079 -710
174 870 159
5945 6546 566
4236 4984 862
5407 125 179
7692 161 -819
1736 2088 -148
1479 2676 -735
449 4153 -983
2407 6129 -202
6325 5964 -172
1108 3809 -888
1734 6432 474
4803 6223 -756
6943 7964 645
5081 1678 776
5922 6348 -306
7992 341 110
6609 5971 -936
5840 572 948
4044 3893 -968
1312 1991 301
1446 3391 949
6638 2497 -496
381 4127 688
268 4519 231
5504 3379 -296
1623 7115 -171
5604 3206 -846
1381 4343 -607
4948 7164 795
6890 4928 -812
4307 1273 421
6486 50 894
1307 2016 872
7731 2749 327
1409 7415 733
942 7227 -443
7007 6624 800
7610 6494 2
4449 5571 -245
6798 379 194
1854 6691 673
4780 6193 972
2039 1695 -944
3950 6252 -176
955 244 936
7106 7960 222
194 3667 582
6353 8235 -848
5457 3515 137
1317 2430 -294
2820 7354 866
1931 2136 700
4149 5305 654
6604 7904 852
4916 6667 190
6380 7806 -737
873 7479 150
2223 1140 924
5335 7954 445
7875 5248 -803
8178 1556 269
4093 688 -9
6900 3430 880
1630 3404 604
541 7770 210
1809 2992 -952
2737 4185 838
366 791 -17
5122 5559 -911
6446 4086 70
1252 3489 497
350 103 114
3392 5486 600
773 2738 989
5072 6720 70
1636 4138 646
2137 2112 716
1422 713 214
6857 4907 74
6161 3074 187
3856 4074 -118
3021 4359 -123
707 5636 -675
4445 5560 -816
7738 132 -100
3847 6753 33
7846 1307 -74
3447 7062 -984
506 3564 -576
2614 1381 -21
5838 6872 138
4799 4489 -911
19 7969 62
5110 7053 512
7707 932 839
3816 5970 -637
460 2833 975
5349 4764 -30
3838 1975 -389
830 4017 806
6870 5475 218
3439 4522 261
679 2084 -159
4060 3557 253
1481 5550 -153
7902 5467 -152
4412 7326 172
3353 5064 595
2722 7383 -664
7842 1496 -416
1604 4391 -866
5368 1292 -536
958 6157 9
2897 6953 126
6630 7640 -89
5212 2921 724
4188 6310 476
1486 950 927
929 7367 -15
4667 3160 -922
7097 3397 -575
5713 4794 338
3691 5751 621
2879 5663 -884
3184 7207 -862
3953 6971 364
4168 3596 788
3199 5987 51
2393 2418 -877
6263 5418 -196
7116 1233 -777
1518 3665 690
7058 6435 416
3284 782 474
813 1726 42
2583 6464 -747
6417 7439 -765
1966 7012 343
2426 7068 954
3662 1103 670
2781 6536 -561
2373 664 929
931 356 -164
6798 2011 938
1170 1157 -730
7454 7216 -505
2828 6718 -629
5999 4565 889
6763 1384 -556
275 59 -84
6159 2701 -737
5343 8043 -943
6238 1255 -265
2985 3192 522
7779 5658 -262
4551 345 -937
5226 5392 -98
2628 6998 754
6569 6803 -921
3381 3791 1
5876 66 -143
1497 1365 901
1476 7195 -588
5138 3377 -224
2594 2527 -680
1405 4517 -970
5932 38 -817
6259 6706 -714
2939 6575 -341
1732 981 -891
4677 1596 -212
233 5418 354
2015 2854 461
1709 3988 -92
8018 270 877
1502 828 125
2926 5586 -856
5845 7907 -273
1876 1365 -616
5032 6628 -8
2075 3968 -966
7341 4800 -560
359 764 -571
1933 7917 295
1036 8017 -370
785 7635 921
4039 40 -139
208 4290 -865
504 891 882
2248 4283 725
1467 6156 928
6781 5104 393
4224 6818 611
2932 3703 -225
6891 7426 -834
5041 3875 728
6093 1494 -494
2640 5121 -435
4344 317 -758
4739 6955 441
3690 276 -209
5792 7024 -643
7967 3762 347
3140 2649 -839
5958 1627 -989
5172 3151 193
1775 6945 992
7998 6717 -594
4361 7996 434
7761 986 -397
7860 1465 -425
6226 5356 961
6966 7349 804
7517 7821 -689
7801 348 -706
3678 7884 -835
1773 289 -275
4004 5996 226
2323 3005 -566
5080 4824 -589
7409 1376 788
380 4715 58
158 2209 -348
4259 2618 -585
4948 6637 60
5887 1443 10
2748 2276 -212
848 5534 -965
2798 7723 668
1578 2124 401
7931 2686 914
7090 3226 -342
6190 5308 -525
7854 838 332
7448 2449 -974
1703 403 -269
4581 7930 488
4106 8069 315
5620 6224 -800
568 7422 636
2151 4331 858
7807 3013 629
2069 7367 -635
5037 5087 128
8165 583 -949
3542 377 681
6651 4612 863
2708 2251 936
231 8129 -704
7309 5267 -987
7653 3920 551
6593 6246 -108
4149 4507 733
2450 4550 -606
4765 8220 -41
536 4545 479
4757 3970 -462
6242 2346 -374
1371 1332 569
3242 542 325
5478 2978 -409
1969 1498 -107
7156 6603 173
5724 7197 -886
5475 4739 870
7899 1784 350
6687 3684 940
7010 5113 -681
1416 7732 -166
4791 6834 974
533 5492 -541
120 801 150
3766 22 -258
3371 5514 -296
7331 7786 -852
4786 2218 -245
7229 1279 139
5279 6379 -573
4671 7466 -860
7415 7338 727
7947 2163 44
2919 7924 -920
1255 7443 166
6943 4356 -887
5254 5989 -721
4190 4411 780
2306 3249 -475
5218 115 -100
3438 7980 -870
1581 5905 3
6327 2305 -473
7827 3126 -227
1632 3527 606
6329 4674 -475
1563 1252 -944
1261 5428 -103
210 1571 -916
24 7754 861
44 2011 548
4745 4336 -649
1160 403 -639
369 6936 -662
4743 3134 652
3031 6921 -951
3546 268 -332
825 1676 599
6982 4480 401
694 6440 727
1286 4340 127
3567 5958 265
3385 8120 970
2251 4324 809
4714 7198 110
365 6894 287
7043 2029 -899
1134 7286 878
1490 3115 964
5937 7234 719
5510 7821 -637
4930 2498 -24
525 6604 604
5557 720 446
2122 2502 -39
6136 6881 -553
764 756 476
3059 5520 -90
1367 3093 762
4672 1162 -150
1317 8205 204
4956 4576 -690
87 899 668
1007 7565 -433
3934 34 48
462 5585 548
973 7295 -709
6506 5907 819
4465 6794 -20
6191 6753 110
2782 5985 394
3637 297 -990
2635 1727 -219
7365 3323 -760
6787 4539 -51
2666 6313 866
6596 3741 692
6508 7560 309
6522 1905 710
6421 85 -368
1645 5511 840
6224 798 -301
267 591 526
5475 6981 -895
2524 905 -240
7476 6825 -530
8013 5841 -342
4503 357 627
2087 1916 -61
6699 1954 267
6725 4013 -783
2916 1496 -561
1960 5550 303
7929 4898 -800
6269 3735 939
6150 2325 701
1662 3917 -437
2183 5965 294
18 3421 821
952 4273 -101
1752 5310 -660
5759 2301 655
3457 209 60
6977 7395 -12
4623 3214 794
3063 8145 700
6577 3019 -73
4173 6491 -911
5675 3849 805
5473 2529 -3
4178 648 -527
7949 7680 -225
5308 560 35
3500 4632 30
677 1830 705
5719 6820 255
1008 5023 200
3519 390 878
7579 7053 -699
3749 2467 241
1548 3606 121
500 2153 224
6736 3388 704
6635 3380 -781
5572 1591 592
3522 7681 -437
1253 2544 501
2930 7316 -49
5871 1803 883
5540 7327 -505
4381 1469 631
4539 3400 509
6897 7491 853
5700 1162 958
1012 6627 -533
5238 4659 458
3140 4907 560
4787 597 855
3603 1980 284
6446 7526 852
4748 1562 -278
1987 403 748
1980 7582 -491
1060 8043 -816
6588 5470 -428
5998 1319 476
3296 5518 -182
7386 5066 640
1935 8206 424
7376 4098 573
2329 4244 908
1108 6277 863
3 5873 109
57 7164 -517
435 3746 -984
4081 6986 -591
7634 3446 767
5338 314 143
6661 6169 -159
973 3514 -138
1819 1934 721
683 4094 -280
3595 3120 775
1262 2040 -378
3303 1896 -272
1703 8139 -498
7076 2958 -437
1065 2432 411
5115 7608 339
2731 4815 304
2062 606 17
3781 8237 -938
3195 5193 47
4214 5040 -802
7088 7993 -676
7527 8091 -541
4183 1064 -945
3431 7339 908
406 2668 597
7868 7077 488
4384 2186 283
7600 6801 628
4636 6664 -436
3799 4256 206
1879 2719 -856
98 1851 848
5672 4413 -470
574 3053 -964
7499 1678 241
3466 4363 514
2454 1423 -760
294 5346 276
6371 5567 -430
659 2519 866
7031 7161 -881
1585 7574 148
193 2063 -173
3608 2108 252
261 5778 254
308 4661 -127
4400 1962 -652
5437 5690 850
1496 6495 -889
2317 4611 -631
4364 130 -481
6709 1709 -528
4791 7352 -676
5131 1440 -249
2887 6559 751
3602 1486 -228
7866 5126 -418
1035 3110 -669
547 2227 706
3637 6284 444
8233 5036 620
5096 7499 511
1455 4753 42
4124 1828 -245
6636 3539 205
1563 1994 -968
2829 6342 -644
3702 5272 -588
3854 7911 234
2557 2548 2
1586 1972 953
2590 1106 -388
4992 292 611
131 7283 -184
7752 3018 -955
2143 6685 231
1593 7262 411
6343 450 384
3123 5166 988
1348 4473 -670
6006 3778 347
198 5154 654
4059 6566 948
215 4119 -146
5391 2633 -187
1817 4549 896
4588 7388 579
2823 2173 -843
5023 7308 -265
65 6894 -638
335 6361 -80
103 3537 690
6103 6637 1
1204 3703 -666
6869 4716 -314
1179 3265 227
7751 275 -938
5943 436 17
4643 2353 -990
5206 5782 57
2027 6708 -103
4067 3836 -291
3560 1043 -550
2944 6431 434
5020 898 -806
7258 3279 685
7720 6604 -509
2762 1413 20
3771 5971 653
6437 3256 -884
1215 7679 474
1316 7579 -728
121 3074 -739
1285 4847 291
2162 1395 -537
5283 6963 414
1798 7046 31
5162 2900 260
6415 1495 -979
5072 6729 -189
5151 7103 660
6020 1519 -402
1732 4107 725
7593 624 -480
1263 7000 709
6474 7026 -588
2946 4713 824
3811 6654 -677
7886 2911 650
2621 1910 -348
3492 1999 475
4786 3366 196
4188 7516 -572
3696 7594 -927
1837 2009 -542
5752 1980 408
608 7074 -415
5093 6450 -23
3695 441 -610
4887 7540 382
3441 3562 731
4522 2037 928
341 7335 -520
7425 359 -312
6787 151 973
5469 1910 -665
1152 1557 -268
5943 5058 -374
4625 6917 -177
1902 1793 -802
8251 4521 7
892 7275 201
6687 2509 -848
7329 5458 554
3908 5102 -566
6238 2685 -261
6942 6758 -141
2850 6282 525
3135 8133 622
7648 5970 -462
2831 3868 -513
5603 6493 -75
7552 771 -869
2785 3892 -518
5497 1258 813
1575 3499 -588
2762 5892 -591
285 5779 823
3639 4303 -112
4644 8226 -764
4823 7943 -204
8109 446 -181
847 6789 -451
4407 3373 949
858 1406 -499
3707 534 -394
6184 5231 -916
2184 5139 -688
1163 1048 206
6078 2433 93
8176 2628 -58
7855 2031 16
1816 4240 33
5612 3483 -368
2071 4423 314
3965 3123 419
1687 3324 -339
8010 872 -938
5170 1234 283
3135 4321 564
696 1832 -629
4427 6061 414
7707 7304 713
3025 6366 -260
8254 844 178
7007 7878 -945
3523 260 -273
5869 3921 -115
6319 234 303
5847 472 -910
7879 505 851
2013 976 588
5217 6910 762
3649 5348 -371
4102 2558 87
8072 6937 -150
1511 5284 255
2461 2686 -218
1741 2689 -621
7763 4010 210
3355 1280 -569
6497 7852 59
3259 5594 437
5318 7941 900
2977 7073 -526
3640 682 -609
3719 3529 580
1899 7057 -702
4276 7744 -791
2239 7119 235
3161 5306 -529
3776 4006 -893
6736 1557 429
2264 4319 -40
1760 1095 -215
725 220 772
3252 5812 596
2049 994 360
1101 2481 -148
1947 3929 87
5593 5308 17
6066 4908 -169
2786 5148 652
785 3872 608
4968 6012 812
3832 3023 738
6538 4111 304
887 5415 -802
5220 2182 -428
827 8171 530
4247 5809 -900
4615 1349 9
6167 5020 -59
5 2664 914
1948 5390 59
7099 5400 -671
6007 4548 211
271 2235 -497
6799 1507 -630
6593 5827 770
406 612 853
2352 33 916
5467 4047 727
4275 5561 -450
1193 7681 -833
8125 3838 86
1086 2095 -554
4055 2190 -617
926 2980 -508
6771 6489 136
2674 6515 702
7339 2006 -903
2863 929 -863
3187 5961 -284
6275 6312 -126
3566 3827 85
5191 2558 862
6317 7874 677
1093 1349 453
2153 7590 991
2692 5953 4
6604 6201 222
7142 8050 367
1793 6402 -468
3861 6573 635
2723 5491 -682
247 743 550
2602 7331 288
1118 6059 -269
2442 1916 234
2101 5799 -428
7220 3240 -726
1336 6015 -909
6178 6540 602
6462 3201 -517
4073 4039 627
1108 442 -210
4495 1261 872
4028 6056 929
83 6834 875
1432 4176 -980
5437 6942 -843
1012 6606 340
6132 4388 75
7176 4337 491
36 2825 -857
2537 1931 189
1373 4889 225
665 6342 785
4121 5441 45
4269 1471 -971
6629 8253 -74
5533 1040 -770
2390 3330 -55
283 6277 536
4323 3450 709
2060 7427 707
6535 157 774
1270 3984 681
902 1171 -708
2214 5488 -95
2852 4158 -554
8007 1356 -577
6788 1619 -309
1806 2207 -744
1134 2943 956
643 2472 -309
6142 5044 964
2062 8087 -650
4812 148 -64
2271 7165 -156
773 1594 292
2659 3748 290
6019 1090 786
1036 3852 33
453 2979 374
6210 6607 -703
3206 6942 830
1208 5407 -259
2300 1521 856
1609 3360 901
4305 496 -348
5604 5831 -670
2632 6984 -607
7935 6531 -712
4272 200 221
1713 3268 401
543 7590 494
802 4014 47
4838 469 -222
2214 4776 693
7426 106 305
3227 4658 -396
5188 7624 391
6743 953 -615
4051 1258 -21
135 5054 -640
3071 2280 -115
1436 1414 479
4723 6738 -195
5895 4962 967
4064 4370 -604
6582 4842 -465
3171 4731 -717
2219 4749 196
4531 8056 -462
7079 5110 215
7747 5022 773
7446 5077 -697
3694 5446 -740
8197 4370 493
6599 887 199
1786 5015 -47
2372 6408 537
3002 1890 -924
405 7692 -812
3457 4047 -43
3266 1541 -751
5131 3290 -569
6985 8247 -992
7656 6079 -489
7270 6616 -830
4067 5982 326
4313 8205 251
1762 956 949
5832 7978 281
238 4394 -492
6701 466 -26
810 8084 -456
2013 6340 91
5353 7338 688
2558 6265 -637
2075 6652 564
3068 6533 68
2861 7004 -189
1282 5589 956
3103 5661 -134
3284 4216 385
6533 6554 531
5591 490 462
3519 4982 -848
4471 2899 20
4513 4622 -159
4516 3630 915
52 292 376
2149 438 838
1705 7011 -517
7753 2797 -359
4772 292 -958
6206 4680 970
6570 2324 -149
3203 1946 -895
4232 4356 465
7097 8107 -811
2953 694 -284
2800 913 -897
8124 1953 -528
6468 1797 -838
6679 5209 459
3292 4143 301
5910 5681 -786
7160 7523 681
7061 5529 781
674 4009 -534
5157 7334 75
7889 6808 -464
5026 5440 291
2549 3563 -988
8006 2650 395
4660 7289 247
5433 5129 907
2127 5149 -584
5000 6024 -237
3973 7377 -793
534 3287 477
4318 7372 -142
4335 3093 959
2239 122 -838
3166 476 -945
5896 2842 979
2323 5441 283
7589 5521 -49
3708 7003 720
412 6496 -801
3113 82 -482
430 41 -545
4838 5138 875
1075 4961 -275
6970 3687 503
3683 7709 -604
833 3066 -247
5833 1368 -742
5090 3297 -599
5803 3763 -553
6650 2691 -974
2754 1358 722
2576 3834 253
3242 8107 -973
2747 3004 228
4449 2933 -610
3425 7445 533
2173 6268 521
6516 3786 -747
202 252 454
6731 5696 392
6416 7824 -662
1866 1923 -890
7364 6130 -821
4740 2564 -586
3652 5211 -476
4494 6247 -4
3007 4652 898
1092 8052 823
3085 2148 -798
6961 5273 805
2476 255 -71
3029 3409 -350
5200 2809 -567
