16
930 931
581 100 -208
323 439 63
435 42 -752
372 430 -72
814 865 -919
587 135 248
727 387 -701
329 775 -612
578 674 -949
276 488 818
470 124 690
74 117 -978
693 97 -978
857 903 -356
567 139 -109
803 414 -409
174 47 76
431 701 -869
928 172 447
532 303 -565
157 45 -647
396 358 868
507 116 -568
578 771 -946
681 578 -911
704 280 931
842 721 -100
107 399 -803
194 419 -269
380 201 748
615 652 -816
410 300 309
636 350 -606
722 83 -666
754 736 741
25 805 -190
812 832 -387
914 515 -212
353 890 -908
388 641 -738
60 385 449
739 500 218
761 540 -531
459 360 -422
462 325 -962
483 252 991
252 530 -183
909 800 761
786 223 85
426 562 189
367 529 -606
672 159 106
80 397 504
925 28 92
160 620 386
756 499 953
818 817 -987
291 473 741
495 138 996
536 185 -452
748 171 -358
788 805 -678
304 494 804
428 344 683
843 679 642
740 160 563
403 519 178
880 308 184
536 592 -829
531 930 -162
594 304 -907
867 768 -76
537 28 387
647 780 539
110 573 -565
234 457 996
214 76 -102
157 499 78
91 515 -37
40 262 -363
406 627 167
73 351 -78
665 774 105
773 740 -844
344 810 -859
35 21 538
131 877 -73
118 717 535
580 266 -26
661 796 -553
722 102 435
747 688 -198
478 817 -286
919 246 -260
310 846 -919
169 823 571
17 77 -472
85 56 739
39 471 843
100 657 -428
383 353 365
293 747 783
52 67 -886
447 811 34
682 15 -690
420 806 188
200 486 -589
101 6 -165
110 530 -783
885 365 316
920 844 967
431 616 -234
891 396 671
702 899 326
479 627 765
189 368 -20
153 499 381
803 113 -463
719 361 622
120 629 -121
818 222 62
807 472 -582
315 457 656
643 318 328
737 129 -599
907 536 -3
596 474 739
284 668 712
893 511 -477
620 216 482
688 164 714
607 86 413
657 662 -585
118 373 425
240 692 203
763 387 -966
398 903 741
721 142 -948
171 563 -625
806 450 -281
25 63 -145
342 517 197
246 155 -384
891 110 -767
767 538 -182
737 581 481
113 768 -886
743 865 -283
740 207 626
110 854 -130
316 681 352
138 170 -462
675 837 -988
834 626 693
668 211 -709
464 509 -338
587 625 328
573 539 -75
94 809 -914
287 371 754
549 470 -395
235 95 102
527 568 909
24 21 572
567 599 756
110 774 327
367 685 725
813 425 -516
681 52 898
904 764 229
509 688 365
356 895 683
168 376 442
809 401 -602
873 293 -878
328 799 912
267 83 -22
854 537 -454
692 857 -151
404 612 150
213 511 -649
755 640 311
180 904 837
446 7 -687
215 574 -114
829 825 980
812 15 -588
41 892 104
271 711 -196
422 101 -153
69 620 292
874 857 475
603 85 -456
877 36 256
463 208 -772
309 497 -483
596 627 420
826 504 -641
588 648 -29
486 334 708
342 348 -174
37 3 47
633 391 -542
899 543 299
179 92 -84
816 469 590
180 697 485
167 755 -982
695 570 968
675 531 308
20 581 -505
305 251 389
664 365 410
555 854 42
763 65 18
475 583 -595
728 145 -706
873 312 -346
705 880 -471
815 671 979
572 822 -225
320 554 195
838 365 -506
150 230 318
809 845 625
112 325 262
72 658 -663
32 299 541
623 465 158
379 716 864
66 764 628
9 745 193
839 583 592
176 330 -335
883 582 849
645 126 201
553 299 15
415 134 989
641 477 435
272 827 -993
460 568 193
168 308 54
377 510 -769
834 174 -155
898 424 314
798 765 -488
15 704 932
795 470 -400
878 56 -121
83 600 -341
429 875 693
38 388 -603
782 555 -889
484 369 -688
655 343 755
103 638 -681
442 559 -775
867 383 461
326 504 -630
646 818 -523
238 14 -277
169 270 -283
8 743 887
14 885 185
199 807 223
685 91 414
33 471 -117
350 234 -791
194 824 864
50 468 -216
759 346 -756
73 882 -354
147 279 185
470 166 -227
848 299 937
747 298 480
361 707 431
555 632 261
279 431 189
73 352 -959
497 862 482
732 289 312
769 804 862
498 492 178
584 434 603
439 805 -919
316 631 -180
904 929 363
522 614 -291
244 760 -839
188 120 -941
597 595 644
551 732 787
479 237 637
928 15 -919
80 376 -209
360 516 -872
415 308 -729
113 905 228
303 3 -252
917 268 944
166 442 206
259 189 -509
240 445 -69
284 291 984
99 2 -374
809 575 -752
410 793 -628
672 242 -946
150 309 178
339 325 -481
561 312 273
895 465 -958
734 693 -994
321 184 -730
744 476 480
545 726 588
108 67 73
624 732 790
894 161 -216
29 472 -665
50 328 -54
181 143 -747
257 166 699
622 554 467
124 164 517
331 61 -838
916 562 251
532 741 931
645 599 -690
383 513 100
896 379 116
604 545 -118
827 5 -576
514 214 949
547 57 -802
267 802 -433
235 366 -134
305 839 737
246 641 846
61 739 -757
729 411 -96
271 683 515
851 311 425
804 6 -787
722 737 -665
632 35 -221
674 814 -615
574 47 97
139 479 -793
431 875 -22
374 375 -382
78 661 -605
467 898 -251
171 514 825
489 681 515
593 690 965
455 113 -657
113 49 306
306 672 893
379 614 -430
574 203 -866
441 540 669
202 184 -757
23 232 -551
911 230 127
142 576 931
92 164 182
225 322 -131
835 118 305
555 867 -634
108 277 -674
2 438 -38
213 24 -873
33 365 -846
104 416 -511
756 667 -357
857 527 -447
275 463 -724
422 880 980
403 673 -534
274 34 962
393 40 -258
767 825 -748
407 828 -858
528 191 -13
11 423 955
122 89 -19
76 585 510
566 177 -517
86 166 -243
722 858 547
151 780 994
614 537 969
699 749 -921
134 846 534
568 222 -209
404 405 848
584 787 -835
686 2 -335
40 66 45
233 810 672
632 811 601
155 605 -75
568 644 126
655 457 -666
481 399 -543
203 917 -255
772 631 -83
749 647 -55
14 814 -47
456 402 73
254 365 279
926 203 -758
563 774 -810
253 43 -890
31 737 -576
736 831 412
537 169 47
387 525 91
892 353 -488
432 123 19
516 745 -506
476 818 300
529 911 -613
846 538 -856
930 97 600
325 550 61
362 452 -11
805 661 -518
637 123 -422
308 854 465
298 387 -368
109 663 667
689 369 753
842 76 22
796 689 -884
715 484 296
275 326 -243
372 22 -714
164 636 665
402 608 889
667 69 -374
215 147 -939
408 335 -271
896 280 217
846 419 -581
699 274 -499
621 684 -338
526 566 -960
336 476 233
627 762 770
222 196 -88
2 186 280
707 369 -515
927 770 -209
589 102 1000
872 719 -64
170 911 -748
550 742 193
577 504 154
583 254 -145
155 771 786
708 185 158
441 818 -327
625 204 -682
387 832 267
624 521 446
841 787 547
761 153 293
159 220 -517
596 165 -336
645 9 101
525 462 887
325 668 -386
20 4 -109
7 876 -184
84 225 252
885 323 408
690 300 682
290 701 892
184 321 914
720 154 97
277 528 -872
907 561 -908
637 694 -743
592 491 74
543 739 -813
519 690 334
240 2 -608
174 86 -925
236 898 -406
908 318 372
394 151 -852
185 75 -138
921 52 648
843 213 496
852 112 -486
348 459 586
217 363 -766
93 108 -175
121 670 669
477 803 461
764 688 582
74 448 894
208 643 323
69 56 -215
668 559 457
557 592 -936
292 4 401
34 491 780
723 487 -813
135 417 502
603 616 562
810 510 -889
696 811 -28
877 838 -188
182 242 93
444 124 -343
286 486 904
701 553 752
374 899 242
83 311 950
447 343 -106
888 684 -666
262 258 -34
497 928 781
402 300 621
218 452 55
814 309 793
762 543 83
406 776 902
211 528 -201
630 131 905
639 335 -908
563 893 -853
304 58 936
286 220 450
662 172 -832
231 797 739
80 809 -399
606 702 179
601 612 5
576 308 -259
579 220 17
493 686 -284
797 471 458
762 831 -817
291 251 -649
334 23 -59
70 487 909
570 622 -817
581 679 66
74 176 -610
146 313 867
112 223 85
387 93 385
708 650 779
927 577 -580
248 701 -806
632 76 511
614 723 643
425 53 668
285 333 927
335 82 -973
774 734 -254
384 555 -7
486 447 809
778 858 -373
354 613 -694
225 438 939
800 220 -323
606 21 -989
123 194 905
378 666 163
825 439 405
824 603 113
702 712 -422
317 735 757
470 639 634
62 175 202
379 38 636
854 50 -425
187 690 95
823 814 520
510 400 -659
149 754 -535
603 812 480
609 458 698
197 501 -624
635 176 336
929 203 780
225 561 -469
811 53 -126
470 12 675
135 566 801
476 479 272
779 272 -111
192 147 189
166 501 -368
118 807 559
834 710 -227
335 94 -533
554 496 72
376 687 -949
220 68 903
409 556 17
40 651 -545
347 241 -213
79 306 302
497 568 -74
675 670 261
623 731 -508
575 259 -955
4 833 -941
797 877 173
382 857 -567
158 547 -543
527 385 875
381 825 -979
143 544 -192
132 459 -873
41 75 375
924 64 590
492 658 -591
199 429 -763
169 329 415
894 172 765
721 18 -630
325 129 847
869 890 18
910 45 -645
219 672 -434
382 431 -526
600 703 -170
166 412 -319
424 618 380
651 316 502
414 776 208
77 900 154
882 457 -23
879 300 -350
410 652 -986
198 404 208
920 747 833
468 314 927
924 497 -916
447 125 -807
853 50 912
471 550 -900
730 304 -911
719 532 -53
312 690 56
17 436 925
374 868 -789
265 841 717
496 229 -937
579 43 -37
782 511 460
707 695 -174
737 782 945
591 468 874
422 917 543
255 748 135
192 555 -652
53 501 -734
31 482 114
808 928 -118
627 930 593
143 112 450
715 263 759
793 537 -416
441 928 -174
560 836 520
273 369 -594
868 152 488
843 247 -626
396 314 638
578 257 263
632 511 30
455 882 929
846 805 -918
545 83 843
12 144 834
807 800 -646
719 383 -110
831 76 -160
689 905 33
2 693 694
588 302 843
628 658 -37
729 257 556
38 816 -64
454 856 -575
787 515 783
763 416 -51
927 263 -755
192 662 -283
908 825 -7
812 472 -169
349 328 813
424 580 170
408 636 139
432 599 461
36 419 -948
565 850 -86
532 67 153
565 180 324
335 202 227
174 580 -425
569 189 264
916 662 -345
927 624 677
700 108 -281
25 859 -214
147 424 918
775 121 534
599 622 -818
689 610 -740
325 505 82
129 438 -460
377 553 -147
357 49 538
486 43 -162
198 780 -80
36 166 -574
442 586 -67
302 277 -583
93 503 739
458 717 -195
577 895 237
707 352 412
759 616 830
443 607 -349
284 902 545
373 506 -345
658 364 167
348 771 611
279 378 50
819 988
803 81 237
753 214 -421
535 107 203
166 739 -309
765 439 -963
715 303 90
332 458 -107
747 607 302
2 232 327
786 251 403
549 371 -425
437 639 -300
569 625 351
559 200 488
62 728 -197
329 513 -250
521 41 311
714 529 250
435 121 -277
597 808 -515
515 788 997
219 578 -699
412 62 343
812 591 -254
194 170 -265
500 457 785
515 501 730
122 366 -329
626 238 744
724 524 484
116 549 -213
530 393 232
577 145 646
745 603 -47
79 466 662
188 102 -57
104 566 790
8 682 -476
503 720 741
309 134 -879
337 24 761
17 543 950
4 25 692
604 108 23
658 354 -685
496 528 -843
392 328 850
645 737 -218
550 558 -981
817 135 186
346 29 322
233 356 -16
50 100 393
57 756 -387
550 253 534
382 442 -494
337 386 -119
731 421 -922
11 503 -335
439 736 -93
523 42 -703
349 17 -315
82 105 875
101 367 316
630 632 609
525 212 205
792 745 -138
55 40 848
441 458 356
441 546 369
773 160 -931
512 815 722
776 763 -527
9 782 363
441 216 253
322 417 -342
698 314 900
731 744 -714
773 403 -69
613 485 -542
263 702 -220
536 518 718
767 463 -453
173 643 -862
591 322 -234
140 535 109
716 15 -500
200 341 -888
248 715 -650
572 192 948
725 245 21
639 673 488
545 697 168
357 80 92
343 499 664
258 72 761
232 401 425
748 546 -612
695 228 -377
124 651 -595
143 585 -549
232 503 -717
782 520 -987
625 300 -532
792 494 -189
181 400 0
672 532 736
689 530 -127
264 163 -571
677 554 -942
255 380 315
57 285 302
710 384 146
428 714 44
809 54 -140
429 723 -45
243 190 -931
719 611 -684
224 661 628
271 262 701
721 148 874
600 728 -660
762 782 -107
308 79 387
509 389 -247
475 660 882
82 322 168
412 745 622
813 116 619
763 120 -557
250 429 -393
627 776 497
656 609 -282
467 266 -354
394 569 -701
578 211 -808
113 565 -545
711 109 -831
156 615 950
690 800 -127
408 663 -603
546 221 -168
510 493 -385
796 575 -643
672 575 848
771 548 384
181 473 150
432 559 -548
527 803 277
818 96 890
299 151 979
331 813 223
87 147 588
552 325 -657
758 368 -479
19 420 241
634 654 -24
786 305 -78
595 462 -888
324 37 -632
334 464 -70
222 213 388
154 730 75
222 109 -663
609 459 362
83 384 995
601 285 647
742 495 538
21 113 -86
167 80 186
491 105 -766
328 103 -686
23 189 -99
672 536 -721
36 332 512
167 589 -781
434 258 616
257 52 724
175 195 -412
67 468 -804
400 437 -29
198 186 -455
65 496 839
434 65 213
520 496 -438
289 343 -338
311 813 915
208 205 330
375 485 207
69 354 -702
345 291 365
527 667 687
590 148 -390
359 456 744
435 478 -911
555 815 648
582 705 -47
266 400 117
286 187 -970
406 671 -351
192 534 766
380 599 907
83 599 765
288 44 -939
692 39 -26
284 278 194
646 675 202
789 779 -606
559 330 57
154 339 -669
392 293 81
3 512 -596
544 755 688
409 136 -642
678 104 595
608 129 -734
402 14 -920
330 328 -682
755 72 683
619 305 194
507 224 -713
253 134 -674
558 608 268
747 719 913
801 394 -855
647 248 -317
703 733 -536
659 469 -387
33 654 -539
270 729 -135
354 485 -681
24 801 235
649 288 -853
168 70 610
702 210 355
327 265 423
630 792 446
454 141 -834
521 87 -952
755 521 945
217 420 683
418 622 416
655 360 80
802 774 52
714 165 824
557 172 244
395 551 256
572 210 304
517 570 966
397 235 148
629 197 -609
190 289 952
6 593 -933
310 112 657
736 139 -583
669 13 791
365 274 -920
508 422 -462
682 51 -18
477 417 -52
13 311 799
560 20 -632
123 528 229
440 574 461
125 211 398
4 340 -685
800 107 -200
94 617 212
554 286 -433
356 192 862
61 81 -218
698 520 749
174 770 466
598 263 -688
194 43 -745
115 721 462
47 103 -978
730 26 582
4 424 624
65 751 502
700 164 -899
804 496 220
96 356 -122
226 395 831
807 345 593
279 521 650
2 228 300
472 339 -178
601 116 -609
285 733 -873
557 141 634
160 59 994
217 161 179
501 301 535
400 506 4
697 616 987
280 310 957
606 786 -364
361 548 818
508 481 -603
485 224 -87
449 512 -892
274 656 529
139 541 -326
144 596 202
230 421 -595
26 37 150
779 335 382
460 787 780
207 113 -950
565 89 -83
160 416 256
44 149 -842
190 20 -671
654 506 -901
254 373 -932
392 497 -879
169 460 470
787 78 -623
626 220 567
136 138 322
255 56 -512
425 101 -250
89 154 -174
304 452 -998
745 216 -233
705 230 372
286 578 -183
727 534 -860
320 808 362
479 268 -843
775 316 401
806 187 281
257 200 -250
437 252 -191
86 696 -239
34 433 -240
340 656 278
350 308 -621
466 564 -751
451 407 618
431 201 767
386 50 880
499 433 -737
754 127 -697
210 460 -177
565 227 -74
211 305 835
581 11 682
610 651 684
753 156 -693
416 117 -825
636 637 -254
466 307 48
156 281 -924
599 382 -749
487 282 -34
110 321 196
435 284 727
205 708 -775
83 11 499
606 365 143
448 582 -645
208 224 -20
776 114 794
646 652 92
88 404 -173
604 238 -874
299 727 -907
366 149 -647
586 817 640
194 364 565
681 84 493
644 166 -426
315 337 -970
652 542 382
375 433 -330
261 679 811
249 505 44
730 604 -21
56 165 -956
67 117 904
249 671 180
613 18 888
284 427 -590
222 515 155
118 645 745
394 397 111
546 340 321
4 687 -675
90 71 -581
178 282 -918
709 373 -735
433 627 -400
614 220 566
416 797 418
513 103 -179
261 543 282
534 546 -109
699 238 -810
7 337 251
300 678 53
30 804 852
565 453 -652
713 454 -132
54 461 816
16 685 -167
651 329 -497
63 608 -349
227 525 647
162 277 251
191 44 -584
723 130 310
527 341 -746
803 611 833
491 74 -587
707 461 37
630 683 628
274 314 889
466 666 -88
375 454 796
251 238 -195
270 24 -629
796 485 -474
463 129 -474
224 111 -537
771 258 -758
528 343 750
57 406 9
511 301 156
775 317 -529
166 59 551
455 449 965
24 396 -482
455 723 974
89 102 -665
133 319 -235
407 698 -31
745 782 -810
37 513 -976
303 439 109
311 372 -725
156 504 -743
815 440 -35
172 480 803
448 137 -515
217 12 441
288 467 -839
196 393 -346
731 240 430
736 149 241
316 71 302
591 293 717
54 102 -21
54 325 -478
450 365 840
592 676 67
115 119 794
303 40 241
178 596 -67
228 519 -112
23 722 576
447 626 -13
707 279 -540
459 574 -839
215 283 227
13 351 -238
671 413 -125
236 30 -646
613 140 -519
181 147 -100
386 184 187
455 444 709
409 777 -75
524 108 -4
349 679 -627
615 600 -923
534 163 -208
782 63 218
111 200 -786
135 367 616
32 551 -386
768 607 193
304 227 281
284 280 -72
581 570 33
627 257 -678
76 272 -327
136 767 561
71 29 988
667 271 280
228 100 965
148 679 -972
583 160 -924
587 698 -444
650 765 55
643 685 -977
619 489 45
462 656 808
4 434 -108
722 742 -152
179 422 574
429 479 -901
582 191 817
498 655 -583
413 296 -715
758 210 -960
453 595 205
101 120 683
266 717 998
70 659 -357
284 585 -753
644 374 -189
608 278 -531
71 658 -431
526 617 -708
97 624 -482
326 674 190
584 469 -735
620 469 244
345 491 308
302 652 826
330 29 812
436 373 -96
542 400 -875
344 720 -124
60 604 991
666 397 845
437 172 863
455 191 -979
247 650 101
154 274 -581
37 231 -233
312 242 931
436 626 -478
137 395 -398
729 417 -238
605 78 842
239 27 421
16 374 -786
777 494 -319
5 817 913
684 504 -760
548 421 778
37 49 -116
557 652 -715
747 760 382
264 634 -214
463 382 805
759 339 -725
711 792 246
154 310 -26
381 671 -919
84 397 -339
145 773 -959
698 586 -200
338 788 376
387 628 610
621 119 -902
76 167 366
762 731 343
175 800 -739
784 668 349
5 318 -252
784 376 -192
214 346 -617
478 82 -188
310 522 -536
792 185 -975
107 129 299
393 452 -836
818 27 421
98 18 896
806 370 -703
791 592 -984
90 25 341
325 721 -504
59 257 -480
722 553 424
200 604 733
671 313 739
635 239 -394
689 564 748
244 257 228
629 437 -489
242 785 144
579 197 -175
148 780 832
528 654 715
746 471 35
420 509 -194
743 187 925
383 177 -975
454 404 410
751 36 504
374 239 569
452 303 -136
139 146 -557
622 103 776
772 593 254
466 356 710
286 204 -464
68 91 -54
24 343 -860
421 231 -186
236 567 381
479 478 939
596 371 -178
372 284 68
280 797 424
479 250 515
322 74 -575
25 676 -948
365 329 -283
152 391 641
92 231 -428
505 255 270
724 2 102
191 253 723
361 476 518
796 448 477
282 3 -279
318 25 -434
417 396 -717
605 57 -926
565 584 -672
278 302 326
302 326 265
319 523 -292
50 619 -645
106 412 596
458 661 377
468 238 -649
421 11 -562
621 381 745
216 101 699
761 564 658
616 819 -501
112 603 -126
118 423 -133
594 278 -798
9 245 715
178 515 605
159 165 -169
189 587 268
770 502 -185
70 288 245
654 570 -810
411 472 321
443 429 -741
271 92 685
85 512 -145
566 474 -127
47 241 342
357 428 -58
625 210 187
744 362 915
389 177 445
559 322 955
430 438 -968
182 40 579
538 592 226
638 119 -678
796 519 -993
435 192 -692
337 258 553
202 473 6
92 132 -392
503 76 -298
345 116 -78
196 440 -199
375 46 11
544 498 -786
44 807 713
645 160 151
534 65 754
491 194 -663
559 450 475
598 527 208
594 793 -147
749 285 759
507 721 391
199 273 -52
765 440 498
507 51 -976
667 153 -818
520 33 -831
354 115 -505
564 723 -288
41 316 -445
459 686 845
809 636 -516
239 238 -189
685 433 364
452 395 770
665 559 -168
798 422 -167
681 62 -531
707 596 -68
629 502 598
377 528 178
169 607 -864
473 657 -184
293 412 692
387 604 727
343 34 397
499 769 313
701 671 -972
252 36 597
312 695 -630
556 317 540
716 342 -305
74 150 -336
807 189 683
798 714 -804
91 51 704
251 754 -611
709 174 205
677 678 892
311 420 -142
781 166 73
540 9 571
200 118 -909
490 526 154
39 60 -220
438 632 740
129 812 437
362 82 639
626 27 695
242 228 51
190 596 803
694 16 -447
626 160 -46
802 762 -363
327 106 79
560 704 282
12 798 468
745 98 435
383 640 -818
785 215 308
220 346 -221
402 619 -847
661 653 788
600 291 -446
20 805 -434
122 27 -199
223 434 903
590 726 683
607 51 -466
414 642 232
534 552 788
75 439 -580
285 683 302
213 590 -451
710 192 939
639 424 92
373 213 -684
217 791 -590
212 112 424
716 477 262
805 403 835
812 534 -963
9 365 -138
96 249 996
611 463 -738
231 733 535
33 695 822
459 261 744
178 377 -248
268 463 -831
189 118 882
232 729 848
675 458 956
680 213 -711
542 226 -197
383 534 0
249 312 387
576 488 367
706 221 917
519 362 -125
517 418 216
673 399 -736
690 143 -243
342 542 450
747 535 -603
392 605 467
308 26 843
563 271 -759
95 449 390
238 664 -834
301 213 672
396 5 -776
171 405 206
97 267 150
371 436 318
708 659 -633
43 657 -673
682 473 -543
352 508 -611
280 286 886
769 337 -887
235 647 -861
745 657 884
195 178 673
419 391 -657
363 30 976
639 292 404
633 26 394
103 556 -553
43 611 -141
703 731 428
713 474 -292
281 781 683
648 328 310
3 233 931
679 718 169
384 52 877
698 190 -870
378 775 -139
199 453 -219
614 441 587
217 53 496
371 687 209
376 501 853
677 441 779
738 195 -980
392 264 -61
312 73 -225
22 408 -731
86 532 -879
617 325 -999
363 314 559
225 412 -846
190 519 582
635 270 -305
582 368 361
619 335 -656
361 708 677
604 562 567
274 385 703
759 673 118
799 216 910
238 284 -947
305 585 -106
781 702 -139
250 198 677
440 15 22
354 37 -637
746 150 588
37 470 -662
241 609 -359
470 346 -997
475 257 229
470 296 571
41 321 -774
114 142 -806
579 434 -351
807 727 51
677 373 -816
243 315 -620
792 167 477
427 168 -702
55 612 -760
16 511 177
748 201 -806
420 535 231
146 171 136
789 635 -495
156 675 664
748 415 561
198 625 209
698 692 389
117 815 -854
382 490 597
185 53 556
70 217 357
313 753 -177
196 85 483
307 717 419
760 420 -776
626 553 -50
138 312 905
588 740 172
722 178 -260
346 580 -497
78 410 -898
462 470 412
613 232 -427
222 433 992
118 619 665
454 204 -519
191 524 592
32 414 -502
42 147 -89
73 463 -865
415 298 -41
503 802 -135
277 678 338
606 673 -515
372 4 619
625 424 496
103 4 -314
14 460 -521
21 483 -533
189 197 -988
146 786 -689
767 656 -589
458 778 504
121 463 299
101 265 -554
708 59 364
74 202 -616
279 386 454
525 598 -73
150 128 479
174 312 -268
435 286 165
84 441 46
606 214 -950
260 100 856
571 636 680
438 160 826
31 662 547
657 313 71
638 194 749
480 180 491
299 342 -467
688 732 857
296 117 795
440 540 -531
121 754 -259
1 496 111
668 818 315
381 79 566
817 201 639
781 540 -402
86 364 438
811 685 857
553 333 -544
742 448 26
597 244 464
399 32 -448
237 113 874
479 407 -524
547 311 653
259 442 445
459 508 641
394 161 613
205 446 33
528 586 -514
524 182 47
157 111 -995
590 419 761
724 1 608
508 575 858
524 680 -745
569 739 964
444 794 -555
653 219 180
401 515 146
44 789 -940
762 78 461
466 27 103
788 443 749
227 579 -991
116 39 -187
25 86 449
819 574 125
265 298 681
354 12 516
662 438 -55
569 168 675
132 87 -286
468 676 -184
37 558 -426
476 227 932
57 178 671
231 581 867
819 468 63
480 16 -779
143 654 -544
423 779 517
161 724 505
720 118 -717
464 486 817
35 233 -492
76 556 450
789 223 396
913 820
900 117 -544
303 215 -154
866 162 645
90 651 845
855 305 806
151 102 -354
160 149 449
581 376 187
257 572 71
384 295 -662
268 135 65
158 324 -553
464 841 135
497 17 -116
107 600 444
837 178 -681
199 849 -511
593 671 757
741 612 789
691 155 711
339 748 381
906 396 -76
187 407 -17
143 647 -874
203 262 -286
487 523 223
888 360 840
308 745 -246
589 884 830
674 17 -925
7 213 -731
269 598 -561
439 626 864
491 49 292
537 548 -809
157 720 -486
820 721 -145
894 404 -852
876 506 165
571 482 847
135 232 -952
896 301 -617
761 39 -119
574 193 746
36 493 343
406 323 -594
739 549 -925
259 584 -56
507 388 619
765 165 343
92 661 692
380 833 -881
731 138 -685
627 267 97
315 713 155
675 521 268
193 808 368
853 712 302
160 427 -139
78 95 178
662 344 -908
195 784 969
564 95 540
488 870 328
762 683 -441
730 421 -549
392 57 715
262 501 916
68 363 -881
608 824 455
122 279 -794
293 614 171
831 801 -102
210 505 838
690 666 -300
754 67 -14
219 703 361
663 831 617
819 580 66
595 487 -523
681 670 -264
193 727 -880
184 361 -534
194 526 24
153 408 54
701 889 189
394 500 972
412 356 163
240 312 49
519 883 744
82 533 -949
812 94 -306
658 37 807
848 683 -986
183 287 890
169 429 -604
808 487 -479
732 724 482
795 370 267
604 348 151
362 757 -899
324 635 554
238 869 -451
94 812 884
264 427 -597
906 466 980
434 155 609
893 70 148
136 889 -377
440 390 -445
603 23 -880
769 851 213
8 59 -193
218 753 -130
152 143 305
802 863 -533
692 280 -875
104 189 689
422 359 -311
435 61 -22
299 426 -900
812 378 707
515 412 -36
680 508 -366
772 887 -356
402 225 704
641 238 -673
664 61 -444
818 558 102
238 353 -715
466 313 39
100 191 -475
796 15 -348
78 553 126
171 148 -267
403 99 -961
159 465 -465
502 826 -308
725 733 -408
417 251 285
458 196 431
200 552 843
322 740 449
551 688 632
190 533 -181
332 869 -462
353 684 -42
865 311 -187
371 694 85
481 429 410
512 242 948
437 271 259
272 449 824
255 130 703
823 560 75
591 883 -837
733 730 113
302 212 723
912 876 619
804 68 -96
685 163 -963
80 624 -678
459 736 104
57 289 662
429 543 -575
256 817 -244
423 435 -287
155 447 -384
149 605 -867
739 895 -124
468 288 -915
429 590 -861
716 175 -590
240 328 498
733 8 -490
329 55 740
153 282 -524
713 19 288
50 724 595
432 61 737
676 483 -354
15 622 270
623 121 -471
233 733 45
399 49 316
309 22 -194
128 824 540
299 879 -865
721 657 -623
345 799 605
265 718 545
125 383 -604
472 69 564
73 546 -457
77 736 11
16 839 -491
93 614 864
868 615 992
800 747 -320
496 545 719
574 342 966
232 142 -127
43 315 -14
132 421 -701
369 177 -172
847 882 2
671 674 29
615 383 870
472 712 729
561 319 384
365 641 -395
80 631 572
859 260 -69
74 900 830
139 18 -116
740 902 972
807 349 235
119 88 -33
573 811 673
757 154 741
17 564 89
383 91 956
301 668 234
109 642 472
654 879 599
426 70 221
737 697 856
177 489 209
832 893 506
822 108 -913
187 182 -751
